,dysp
8596,0
8597,0
8598,1
8599,1
8600,1
8601,0
8602,0
8603,1
8604,1
8605,1
8606,1
8607,0
8608,1
8609,0
8610,1
8611,0
8612,1
8613,0
8614,1
8615,1
8616,1
8617,1
8618,1
8619,0
8620,1
8621,1
8622,0
8623,0
8624,1
8625,1
8626,1
8627,0
8628,0
8629,0
8630,0
8631,0
8632,1
8633,1
8634,1
8635,0
8636,1
8637,1
8638,1
8639,1
8640,0
8641,0
8642,0
8643,0
8644,1
8645,1
8646,1
8647,0
8648,0
8649,1
8650,0
8651,0
8652,1
8653,1
8654,1
8655,1
8656,0
8657,0
8658,1
8659,1
8660,1
8661,1
8662,1
8663,1
8664,1
8665,0
8666,0
8667,0
8668,1
8669,1
8670,1
8671,0
8672,1
8673,1
8674,1
8675,0
8676,0
8677,1
8678,1
8679,1
8680,1
8681,1
8682,0
8683,1
8684,1
8685,1
8686,1
8687,0
8688,1
8689,1
8690,1
8691,0
8692,0
8693,0
8694,1
8695,1
8696,1
8697,0
8698,1
8699,1
8700,1
8701,1
8702,1
8703,1
8704,1
8705,0
8706,0
8707,0
8708,1
8709,1
8710,0
8711,1
8712,0
8713,0
8714,0
8715,1
8716,1
8717,1
8718,1
8719,1
8720,1
8721,1
8722,1
8723,0
8724,0
8725,0
8726,0
8727,0
8728,1
8729,0
8730,0
8731,1
8732,1
8733,0
8734,0
8735,1
8736,0
8737,1
8738,0
8739,1
8740,0
8741,0
8742,1
8743,1
8744,0
8745,1
8746,0
8747,0
8748,0
8749,0
8750,1
8751,1
8752,1
8753,0
8754,1
8755,1
8756,1
8757,1
8758,0
8759,0
8760,1
8761,0
8762,0
8763,0
8764,0
8765,1
8766,0
8767,0
8768,0
8769,0
8770,1
8771,0
8772,0
8773,1
8774,1
8775,1
8776,1
8777,1
8778,1
8779,0
8780,1
8781,1
8782,0
8783,1
8784,0
8785,1
8786,0
8787,0
8788,1
8789,1
8790,0
8791,0
8792,1
8793,0
8794,1
8795,1
8796,0
8797,1
8798,1
8799,1
8800,0
8801,1
8802,0
8803,0
8804,1
8805,0
8806,1
8807,1
8808,0
8809,0
8810,1
8811,1
8812,1
8813,1
8814,0
8815,0
8816,0
8817,1
8818,0
8819,0
8820,1
8821,1
8822,0
8823,1
8824,0
8825,0
8826,1
8827,0
8828,0
8829,1
8830,0
8831,1
8832,0
8833,1
8834,0
8835,0
8836,1
8837,1
8838,0
8839,1
8840,0
8841,1
8842,0
8843,1
8844,0
8845,0
8846,1
8847,0
8848,1
8849,0
8850,0
8851,1
8852,1
8853,0
8854,0
8855,1
8856,0
8857,1
8858,0
8859,1
8860,1
8861,1
8862,0
8863,1
8864,1
8865,1
8866,1
8867,0
8868,1
8869,1
8870,0
8871,1
8872,0
8873,1
8874,1
8875,1
8876,1
8877,1
8878,0
8879,0
8880,1
8881,1
8882,1
8883,0
8884,1
8885,1
8886,0
8887,0
8888,0
8889,1
8890,1
8891,1
8892,1
8893,0
8894,0
8895,1
8896,1
8897,1
8898,1
8899,0
8900,0
8901,1
8902,0
8903,0
8904,1
8905,1
8906,1
8907,1
8908,0
8909,1
8910,1
8911,0
8912,1
8913,0
8914,0
8915,1
8916,0
8917,1
8918,0
8919,1
8920,1
8921,0
8922,0
8923,0
8924,0
8925,0
8926,0
8927,1
8928,1
8929,1
8930,1
8931,0
8932,1
8933,0
8934,0
8935,0
8936,0
8937,1
8938,0
8939,0
8940,1
8941,1
8942,0
8943,1
8944,1
8945,0
8946,1
8947,1
8948,1
8949,0
8950,1
8951,1
8952,0
8953,1
8954,1
8955,1
8956,1
8957,0
8958,1
8959,1
8960,1
8961,1
8962,1
8963,0
8964,1
8965,0
8966,1
8967,1
8968,0
8969,0
8970,0
8971,0
8972,1
8973,1
8974,0
8975,0
8976,0
8977,1
8978,1
8979,0
8980,1
8981,1
8982,1
8983,1
8984,0
8985,1
8986,1
8987,0
8988,0
8989,0
8990,0
8991,1
8992,1
8993,1
8994,1
8995,1
8996,1
8997,0
8998,1
8999,0
9000,1
9001,1
9002,1
9003,0
9004,0
9005,1
9006,0
9007,1
9008,0
9009,1
9010,1
9011,0
9012,0
9013,0
9014,0
9015,0
9016,0
9017,0
9018,0
9019,0
9020,1
9021,0
9022,1
9023,0
9024,1
9025,1
9026,1
9027,0
9028,1
9029,0
9030,0
9031,0
9032,1
9033,0
9034,1
9035,0
9036,1
9037,1
9038,0
9039,0
9040,1
9041,1
9042,0
9043,0
9044,1
9045,1
9046,1
9047,0
9048,0
9049,0
9050,1
9051,1
9052,1
9053,1
9054,1
9055,0
9056,1
9057,1
9058,1
9059,1
9060,0
9061,1
9062,1
9063,0
9064,1
9065,1
9066,1
9067,1
9068,0
9069,1
9070,0
9071,0
9072,1
9073,1
9074,1
9075,1
9076,0
9077,1
9078,0
9079,1
9080,1
9081,1
9082,0
9083,0
9084,0
9085,1
9086,1
9087,1
9088,1
9089,1
9090,0
9091,1
9092,0
9093,1
9094,0
9095,0
9096,1
9097,0
9098,1
9099,1
9100,0
9101,0
9102,1
9103,1
9104,1
9105,0
9106,0
9107,0
9108,1
9109,1
9110,1
9111,1
9112,1
9113,0
9114,1
9115,1
9116,0
9117,0
9118,1
9119,1
9120,0
9121,1
9122,0
9123,0
9124,1
9125,1
9126,0
9127,1
9128,1
9129,1
9130,1
9131,0
9132,1
9133,0
9134,0
9135,1
9136,0
9137,0
9138,1
9139,1
9140,0
9141,0
9142,1
9143,1
9144,1
9145,1
9146,0
9147,0
9148,0
9149,1
9150,1
9151,0
9152,0
9153,1
9154,1
9155,1
9156,1
9157,1
9158,1
9159,1
9160,0
9161,1
9162,1
9163,0
9164,0
9165,1
9166,1
9167,0
9168,0
9169,1
9170,0
9171,0
9172,1
9173,1
9174,1
9175,1
9176,1
9177,1
9178,0
9179,0
9180,0
9181,1
9182,0
9183,0
9184,1
9185,1
9186,0
9187,0
9188,1
9189,1
9190,0
9191,1
9192,1
9193,0
9194,0
9195,0
9196,1
9197,1
9198,0
9199,0
9200,1
9201,1
9202,1
9203,0
9204,1
9205,1
9206,1
9207,0
9208,0
9209,0
9210,1
9211,0
9212,1
9213,0
9214,1
9215,0
9216,0
9217,0
9218,1
9219,0
9220,1
9221,1
9222,1
9223,1
9224,1
9225,1
9226,0
9227,0
9228,0
9229,1
9230,1
9231,0
9232,1
9233,1
9234,1
9235,1
9236,0
9237,1
9238,0
9239,1
9240,0
9241,0
9242,1
9243,1
9244,0
9245,1
9246,1
9247,0
9248,1
9249,0
9250,0
9251,1
9252,1
9253,0
9254,1
9255,1
9256,0
9257,0
9258,1
9259,0
9260,1
9261,1
9262,0
9263,1
9264,1
9265,1
9266,0
9267,1
9268,1
9269,0
9270,0
9271,1
9272,0
9273,1
9274,0
9275,0
9276,0
9277,1
9278,0
9279,1
9280,1
9281,1
9282,1
9283,1
9284,1
9285,0
9286,0
9287,1
9288,0
9289,0
9290,0
9291,1
9292,0
9293,1
9294,0
9295,1
9296,1
9297,0
9298,1
9299,1
9300,1
9301,0
9302,1
9303,1
9304,0
9305,0
9306,0
9307,1
9308,0
9309,1
9310,1
9311,1
9312,1
9313,0
9314,0
9315,1
9316,1
9317,0
9318,1
9319,1
9320,1
9321,1
9322,0
9323,0
9324,0
9325,0
9326,0
9327,0
9328,1
9329,1
9330,0
9331,1
9332,0
9333,1
9334,0
9335,1
9336,1
9337,0
9338,0
9339,0
9340,1
9341,1
9342,0
9343,0
9344,0
9345,0
9346,1
9347,1
9348,1
9349,0
9350,0
9351,0
9352,1
9353,1
9354,1
9355,0
9356,0
9357,0
9358,0
9359,1
9360,0
9361,1
9362,1
9363,1
9364,1
9365,1
9366,1
9367,1
9368,1
9369,1
9370,1
9371,1
9372,1
9373,1
9374,1
9375,1
9376,1
9377,1
9378,1
9379,1
9380,1
9381,1
9382,0
9383,0
9384,0
9385,1
9386,0
9387,0
9388,1
9389,1
9390,1
9391,0
9392,0
9393,1
9394,1
9395,0
9396,0
9397,0
9398,1
9399,0
9400,0
9401,0
9402,1
9403,1
9404,0
9405,0
9406,1
9407,1
9408,0
9409,0
9410,1
9411,0
9412,1
9413,1
9414,1
9415,1
9416,1
9417,0
9418,1
9419,1
9420,0
9421,1
9422,0
9423,1
9424,1
9425,0
9426,0
9427,1
9428,0
9429,1
9430,0
9431,1
9432,0
9433,1
9434,0
9435,0
9436,1
9437,0
9438,1
9439,1
9440,0
9441,0
9442,0
9443,1
9444,0
9445,1
9446,1
9447,1
9448,0
9449,1
9450,1
9451,1
9452,0
9453,0
9454,1
9455,1
9456,1
9457,1
9458,0
9459,1
9460,0
9461,0
9462,0
9463,1
9464,1
9465,1
9466,0
9467,0
9468,0
9469,0
9470,1
9471,1
9472,0
9473,1
9474,1
9475,1
9476,1
9477,0
9478,0
9479,0
9480,1
9481,0
9482,1
9483,1
9484,1
9485,1
9486,0
9487,1
9488,0
9489,1
9490,1
9491,1
9492,0
9493,0
9494,0
9495,0
9496,1
9497,0
9498,1
9499,0
9500,0
9501,1
9502,1
9503,1
9504,1
9505,1
9506,0
9507,1
9508,0
9509,0
9510,1
9511,0
9512,1
9513,1
9514,1
9515,1
9516,1
9517,0
9518,0
9519,1
9520,0
9521,0
9522,1
9523,1
9524,1
9525,0
9526,1
9527,1
9528,1
9529,0
9530,1
9531,0
9532,0
9533,0
9534,1
9535,0
9536,1
9537,0
9538,1
9539,1
9540,1
9541,1
9542,1
9543,1
9544,0
9545,0
9546,0
9547,0
9548,1
9549,0
9550,1
9551,1
9552,1
9553,0
9554,0
9555,0
9556,0
9557,1
9558,0
9559,1
9560,0
9561,0
9562,0
9563,1
9564,0
9565,1
9566,1
9567,0
9568,1
9569,0
9570,1
9571,1
9572,1
9573,0
9574,1
9575,0
9576,1
9577,0
9578,1
9579,1
9580,0
9581,1
9582,0
9583,1
9584,1
9585,0
9586,1
9587,1
9588,1
9589,0
9590,1
9591,1
9592,0
9593,0
9594,1
9595,1
9596,1
9597,0
9598,1
9599,1
9600,0
9601,0
9602,0
9603,1
9604,1
9605,1
9606,0
9607,0
9608,1
9609,1
9610,1
9611,0
9612,1
9613,0
9614,0
9615,0
9616,0
9617,1
9618,0
9619,1
9620,1
9621,0
9622,1
9623,0
9624,1
9625,0
9626,1
9627,0
9628,1
9629,1
9630,1
9631,1
9632,1
9633,1
9634,1
9635,0
9636,0
9637,1
9638,1
9639,1
9640,0
9641,0
9642,1
9643,1
9644,0
9645,1
9646,0
9647,0
9648,0
9649,1
9650,1
9651,0
9652,1
9653,0
9654,0
9655,0
9656,1
9657,1
9658,1
9659,1
9660,1
9661,0
9662,0
9663,1
9664,1
9665,1
9666,1
9667,0
9668,1
9669,1
9670,0
9671,0
9672,1
9673,1
9674,0
9675,1
9676,1
9677,1
9678,0
9679,1
9680,0
9681,1
9682,0
9683,1
9684,1
9685,1
9686,1
9687,1
9688,0
9689,1
9690,1
9691,0
9692,0
9693,0
9694,0
9695,1
9696,1
9697,0
9698,0
9699,1
9700,0
9701,1
9702,0
9703,1
9704,0
9705,0
9706,1
9707,1
9708,1
9709,1
9710,1
9711,1
9712,1
9713,1
9714,0
9715,0
9716,1
9717,1
9718,0
9719,0
9720,0
9721,1
9722,1
9723,1
9724,0
9725,1
9726,1
9727,1
9728,1
9729,1
9730,1
9731,0
9732,1
9733,0
9734,1
9735,1
9736,0
9737,1
9738,1
9739,1
9740,1
9741,1
9742,1
9743,1
9744,1
9745,1
9746,1
9747,0
9748,1
9749,1
9750,0
9751,1
9752,0
9753,0
9754,1
9755,1
9756,1
9757,1
9758,1
9759,1
9760,0
9761,1
9762,1
9763,0
9764,0
9765,1
9766,0
9767,1
9768,0
9769,1
9770,1
9771,1
9772,0
9773,0
9774,1
9775,0
9776,1
9777,0
9778,1
9779,0
9780,1
9781,1
9782,1
9783,1
9784,1
9785,0
9786,1
9787,1
9788,1
9789,1
9790,1
9791,0
9792,0
9793,1
9794,1
9795,1
9796,0
9797,0
9798,0
9799,1
9800,0
9801,0
9802,0
9803,0
9804,1
9805,1
9806,1
9807,0
9808,1
9809,1
9810,0
9811,1
9812,1
9813,0
9814,1
9815,0
9816,0
9817,1
9818,1
9819,1
9820,1
9821,1
9822,1
9823,1
9824,1
9825,0
9826,0
9827,0
9828,0
9829,0
9830,1
9831,1
9832,0
9833,1
9834,1
9835,0
9836,0
9837,0
9838,0
9839,1
9840,0
9841,0
9842,0
9843,0
9844,1
9845,0
9846,1
9847,1
9848,1
9849,1
9850,0
9851,0
9852,0
9853,0
9854,1
9855,1
9856,0
9857,0
9858,1
9859,0
9860,1
9861,1
9862,1
9863,0
9864,1
9865,0
9866,0
9867,0
9868,1
9869,1
9870,0
9871,1
9872,1
9873,1
9874,1
9875,0
9876,1
9877,1
9878,0
9879,0
9880,1
9881,0
9882,1
9883,0
9884,1
9885,0
9886,0
9887,0
9888,1
9889,1
9890,0
9891,1
9892,0
9893,0
9894,1
9895,0
9896,1
9897,0
9898,1
9899,1
9900,1
9901,1
9902,0
9903,0
9904,1
9905,0
9906,1
9907,0
9908,1
9909,1
9910,1
9911,1
9912,1
9913,1
9914,1
9915,1
9916,1
9917,1
9918,1
9919,1
9920,0
9921,1
9922,0
9923,1
9924,0
9925,1
9926,1
9927,1
9928,1
9929,1
9930,0
9931,1
9932,1
9933,1
9934,1
9935,1
9936,1
9937,1
9938,1
9939,1
9940,1
9941,1
9942,0
9943,1
9944,1
9945,0
9946,0
9947,0
9948,0
9949,1
9950,1
9951,1
9952,0
9953,1
9954,1
9955,1
9956,1
9957,0
9958,0
9959,1
9960,0
9961,0
9962,1
9963,0
9964,1
9965,0
9966,1
9967,1
9968,0
9969,1
9970,0
9971,0
9972,0
9973,0
9974,0
9975,1
9976,0
9977,1
9978,1
9979,1
9980,0
9981,0
9982,1
9983,0
9984,1
9985,1
9986,1
9987,0
9988,1
9989,1
9990,0
9991,1
9992,0
9993,0
9994,1
9995,0
9996,1
9997,0
9998,1
9999,0
