,dysp
8596,1
8597,0
8598,1
8599,0
8600,0
8601,1
8602,1
8603,1
8604,1
8605,1
8606,1
8607,0
8608,0
8609,0
8610,1
8611,0
8612,1
8613,1
8614,1
8615,0
8616,1
8617,0
8618,1
8619,0
8620,1
8621,0
8622,1
8623,0
8624,0
8625,1
8626,1
8627,1
8628,1
8629,0
8630,0
8631,1
8632,0
8633,1
8634,1
8635,1
8636,1
8637,0
8638,1
8639,1
8640,0
8641,1
8642,0
8643,1
8644,1
8645,0
8646,1
8647,1
8648,1
8649,1
8650,1
8651,1
8652,1
8653,0
8654,0
8655,1
8656,0
8657,1
8658,1
8659,1
8660,1
8661,1
8662,1
8663,0
8664,1
8665,0
8666,0
8667,1
8668,0
8669,0
8670,1
8671,0
8672,1
8673,1
8674,1
8675,1
8676,1
8677,1
8678,0
8679,1
8680,0
8681,1
8682,0
8683,0
8684,0
8685,0
8686,1
8687,1
8688,0
8689,1
8690,0
8691,0
8692,1
8693,1
8694,0
8695,1
8696,1
8697,0
8698,1
8699,1
8700,0
8701,1
8702,0
8703,0
8704,1
8705,1
8706,1
8707,1
8708,1
8709,0
8710,1
8711,1
8712,0
8713,1
8714,1
8715,1
8716,1
8717,1
8718,1
8719,1
8720,0
8721,1
8722,0
8723,1
8724,0
8725,0
8726,1
8727,0
8728,1
8729,1
8730,0
8731,0
8732,0
8733,1
8734,0
8735,0
8736,0
8737,1
8738,1
8739,1
8740,0
8741,1
8742,1
8743,0
8744,1
8745,1
8746,0
8747,1
8748,1
8749,1
8750,1
8751,0
8752,1
8753,1
8754,1
8755,1
8756,0
8757,1
8758,0
8759,1
8760,1
8761,0
8762,0
8763,1
8764,1
8765,1
8766,0
8767,0
8768,1
8769,0
8770,0
8771,1
8772,1
8773,0
8774,1
8775,0
8776,0
8777,0
8778,1
8779,1
8780,0
8781,0
8782,1
8783,1
8784,1
8785,1
8786,0
8787,1
8788,0
8789,1
8790,1
8791,1
8792,0
8793,1
8794,1
8795,1
8796,0
8797,1
8798,1
8799,0
8800,1
8801,1
8802,0
8803,0
8804,1
8805,1
8806,0
8807,1
8808,1
8809,0
8810,1
8811,1
8812,0
8813,1
8814,1
8815,0
8816,1
8817,0
8818,1
8819,0
8820,1
8821,0
8822,1
8823,0
8824,1
8825,0
8826,1
8827,1
8828,1
8829,0
8830,1
8831,0
8832,1
8833,0
8834,0
8835,0
8836,0
8837,0
8838,1
8839,0
8840,1
8841,0
8842,1
8843,0
8844,0
8845,1
8846,1
8847,0
8848,1
8849,1
8850,0
8851,1
8852,0
8853,1
8854,1
8855,0
8856,1
8857,0
8858,1
8859,0
8860,1
8861,0
8862,0
8863,1
8864,1
8865,0
8866,1
8867,0
8868,0
8869,0
8870,1
8871,0
8872,1
8873,1
8874,1
8875,1
8876,1
8877,1
8878,1
8879,0
8880,0
8881,1
8882,0
8883,0
8884,0
8885,0
8886,0
8887,1
8888,0
8889,1
8890,1
8891,0
8892,0
8893,1
8894,1
8895,0
8896,0
8897,1
8898,1
8899,0
8900,1
8901,0
8902,1
8903,1
8904,0
8905,1
8906,1
8907,0
8908,0
8909,1
8910,1
8911,1
8912,1
8913,1
8914,0
8915,1
8916,0
8917,1
8918,0
8919,1
8920,0
8921,1
8922,1
8923,1
8924,1
8925,1
8926,1
8927,1
8928,1
8929,1
8930,0
8931,0
8932,0
8933,0
8934,0
8935,0
8936,1
8937,0
8938,1
8939,1
8940,0
8941,1
8942,1
8943,0
8944,0
8945,1
8946,0
8947,0
8948,1
8949,0
8950,1
8951,1
8952,1
8953,1
8954,1
8955,1
8956,0
8957,0
8958,1
8959,0
8960,0
8961,0
8962,1
8963,1
8964,1
8965,1
8966,1
8967,0
8968,1
8969,1
8970,1
8971,1
8972,0
8973,1
8974,1
8975,1
8976,0
8977,1
8978,1
8979,0
8980,0
8981,0
8982,1
8983,0
8984,0
8985,1
8986,1
8987,1
8988,0
8989,0
8990,0
8991,0
8992,0
8993,0
8994,1
8995,1
8996,1
8997,1
8998,1
8999,1
9000,1
9001,0
9002,0
9003,1
9004,1
9005,1
9006,1
9007,1
9008,1
9009,1
9010,1
9011,0
9012,0
9013,0
9014,1
9015,1
9016,1
9017,0
9018,1
9019,1
9020,1
9021,1
9022,0
9023,1
9024,0
9025,0
9026,1
9027,1
9028,1
9029,0
9030,1
9031,1
9032,0
9033,1
9034,0
9035,0
9036,1
9037,0
9038,0
9039,1
9040,1
9041,1
9042,1
9043,0
9044,0
9045,0
9046,1
9047,0
9048,1
9049,0
9050,1
9051,0
9052,1
9053,1
9054,0
9055,1
9056,1
9057,1
9058,1
9059,0
9060,1
9061,1
9062,1
9063,1
9064,1
9065,0
9066,0
9067,0
9068,0
9069,0
9070,1
9071,1
9072,0
9073,0
9074,1
9075,0
9076,1
9077,1
9078,1
9079,0
9080,1
9081,0
9082,0
9083,0
9084,0
9085,1
9086,0
9087,1
9088,1
9089,0
9090,0
9091,1
9092,1
9093,1
9094,0
9095,0
9096,1
9097,1
9098,1
9099,0
9100,0
9101,0
9102,1
9103,0
9104,0
9105,1
9106,1
9107,1
9108,0
9109,0
9110,0
9111,1
9112,1
9113,0
9114,1
9115,1
9116,0
9117,0
9118,0
9119,1
9120,1
9121,1
9122,0
9123,1
9124,0
9125,0
9126,0
9127,0
9128,1
9129,0
9130,1
9131,1
9132,1
9133,1
9134,0
9135,0
9136,0
9137,1
9138,1
9139,0
9140,1
9141,1
9142,0
9143,1
9144,0
9145,0
9146,1
9147,1
9148,0
9149,1
9150,1
9151,0
9152,1
9153,1
9154,1
9155,1
9156,1
9157,0
9158,1
9159,0
9160,1
9161,0
9162,0
9163,1
9164,1
9165,0
9166,0
9167,0
9168,0
9169,1
9170,1
9171,1
9172,0
9173,0
9174,1
9175,0
9176,0
9177,0
9178,1
9179,1
9180,1
9181,1
9182,0
9183,1
9184,1
9185,1
9186,0
9187,1
9188,0
9189,0
9190,0
9191,1
9192,1
9193,0
9194,1
9195,0
9196,0
9197,0
9198,1
9199,0
9200,1
9201,0
9202,0
9203,1
9204,1
9205,1
9206,1
9207,0
9208,0
9209,1
9210,1
9211,0
9212,1
9213,0
9214,1
9215,1
9216,1
9217,1
9218,1
9219,1
9220,1
9221,1
9222,1
9223,1
9224,1
9225,0
9226,0
9227,0
9228,1
9229,1
9230,1
9231,1
9232,0
9233,1
9234,0
9235,0
9236,0
9237,1
9238,0
9239,1
9240,0
9241,1
9242,0
9243,0
9244,0
9245,0
9246,0
9247,0
9248,1
9249,0
9250,1
9251,0
9252,0
9253,1
9254,1
9255,1
9256,0
9257,0
9258,1
9259,0
9260,0
9261,0
9262,1
9263,0
9264,1
9265,1
9266,1
9267,0
9268,1
9269,0
9270,1
9271,1
9272,0
9273,1
9274,1
9275,1
9276,0
9277,1
9278,1
9279,0
9280,1
9281,1
9282,1
9283,1
9284,1
9285,1
9286,0
9287,1
9288,1
9289,1
9290,0
9291,0
9292,1
9293,0
9294,1
9295,0
9296,1
9297,1
9298,1
9299,0
9300,1
9301,1
9302,0
9303,1
9304,1
9305,0
9306,1
9307,0
9308,0
9309,1
9310,0
9311,0
9312,0
9313,0
9314,0
9315,0
9316,0
9317,1
9318,1
9319,1
9320,1
9321,0
9322,0
9323,1
9324,1
9325,0
9326,1
9327,0
9328,1
9329,1
9330,1
9331,0
9332,1
9333,1
9334,1
9335,1
9336,0
9337,0
9338,0
9339,1
9340,1
9341,0
9342,1
9343,0
9344,0
9345,0
9346,1
9347,0
9348,0
9349,0
9350,0
9351,0
9352,1
9353,0
9354,0
9355,1
9356,1
9357,0
9358,1
9359,0
9360,0
9361,1
9362,1
9363,1
9364,0
9365,1
9366,0
9367,0
9368,0
9369,0
9370,1
9371,1
9372,1
9373,1
9374,1
9375,0
9376,1
9377,0
9378,1
9379,1
9380,1
9381,0
9382,0
9383,1
9384,0
9385,1
9386,0
9387,1
9388,0
9389,0
9390,1
9391,1
9392,0
9393,0
9394,1
9395,1
9396,0
9397,0
9398,1
9399,0
9400,1
9401,1
9402,1
9403,1
9404,1
9405,1
9406,0
9407,1
9408,0
9409,0
9410,0
9411,1
9412,1
9413,0
9414,0
9415,1
9416,1
9417,0
9418,1
9419,0
9420,1
9421,1
9422,0
9423,0
9424,1
9425,0
9426,1
9427,1
9428,1
9429,1
9430,1
9431,0
9432,1
9433,1
9434,1
9435,0
9436,1
9437,1
9438,1
9439,1
9440,1
9441,0
9442,0
9443,0
9444,0
9445,0
9446,0
9447,0
9448,0
9449,1
9450,1
9451,0
9452,0
9453,1
9454,1
9455,1
9456,1
9457,0
9458,1
9459,0
9460,0
9461,1
9462,1
9463,1
9464,0
9465,1
9466,1
9467,1
9468,1
9469,0
9470,1
9471,1
9472,1
9473,1
9474,1
9475,0
9476,0
9477,0
9478,1
9479,1
9480,1
9481,1
9482,0
9483,1
9484,0
9485,1
9486,1
9487,1
9488,0
9489,1
9490,1
9491,0
9492,0
9493,1
9494,0
9495,1
9496,0
9497,1
9498,1
9499,1
9500,1
9501,1
9502,0
9503,1
9504,0
9505,1
9506,1
9507,1
9508,0
9509,0
9510,1
9511,0
9512,0
9513,0
9514,0
9515,1
9516,1
9517,1
9518,1
9519,1
9520,0
9521,1
9522,0
9523,1
9524,1
9525,1
9526,0
9527,0
9528,1
9529,1
9530,1
9531,0
9532,1
9533,0
9534,1
9535,1
9536,0
9537,1
9538,1
9539,1
9540,1
9541,0
9542,0
9543,0
9544,1
9545,1
9546,1
9547,1
9548,0
9549,1
9550,1
9551,0
9552,0
9553,1
9554,1
9555,1
9556,1
9557,1
9558,1
9559,1
9560,1
9561,0
9562,0
9563,0
9564,0
9565,0
9566,1
9567,1
9568,1
9569,1
9570,0
9571,1
9572,1
9573,0
9574,1
9575,0
9576,0
9577,0
9578,0
9579,1
9580,1
9581,0
9582,0
9583,1
9584,1
9585,1
9586,0
9587,0
9588,1
9589,0
9590,1
9591,0
9592,1
9593,1
9594,1
9595,1
9596,1
9597,1
9598,1
9599,0
9600,1
9601,1
9602,1
9603,1
9604,0
9605,1
9606,1
9607,0
9608,0
9609,1
9610,1
9611,0
9612,0
9613,1
9614,1
9615,0
9616,0
9617,1
9618,1
9619,1
9620,1
9621,1
9622,1
9623,0
9624,1
9625,0
9626,0
9627,0
9628,1
9629,0
9630,1
9631,0
9632,0
9633,1
9634,0
9635,0
9636,1
9637,1
9638,1
9639,0
9640,1
9641,0
9642,1
9643,1
9644,1
9645,1
9646,1
9647,0
9648,0
9649,1
9650,1
9651,1
9652,1
9653,1
9654,1
9655,0
9656,0
9657,1
9658,1
9659,0
9660,1
9661,1
9662,1
9663,1
9664,0
9665,0
9666,0
9667,1
9668,0
9669,1
9670,1
9671,0
9672,1
9673,1
9674,1
9675,1
9676,1
9677,0
9678,0
9679,0
9680,0
9681,0
9682,0
9683,0
9684,0
9685,0
9686,0
9687,1
9688,1
9689,1
9690,1
9691,1
9692,1
9693,0
9694,1
9695,0
9696,1
9697,1
9698,1
9699,0
9700,1
9701,1
9702,0
9703,1
9704,1
9705,0
9706,1
9707,1
9708,0
9709,0
9710,0
9711,1
9712,0
9713,0
9714,0
9715,1
9716,0
9717,1
9718,0
9719,1
9720,1
9721,0
9722,1
9723,1
9724,1
9725,0
9726,1
9727,1
9728,0
9729,0
9730,1
9731,0
9732,0
9733,1
9734,1
9735,0
9736,1
9737,1
9738,0
9739,1
9740,1
9741,1
9742,0
9743,1
9744,1
9745,0
9746,1
9747,1
9748,0
9749,1
9750,1
9751,1
9752,0
9753,0
9754,0
9755,1
9756,1
9757,0
9758,0
9759,1
9760,0
9761,1
9762,0
9763,1
9764,1
9765,0
9766,1
9767,0
9768,1
9769,1
9770,1
9771,1
9772,0
9773,0
9774,0
9775,1
9776,1
9777,0
9778,0
9779,1
9780,0
9781,0
9782,0
9783,1
9784,1
9785,1
9786,0
9787,1
9788,1
9789,1
9790,1
9791,1
9792,1
9793,1
9794,0
9795,1
9796,1
9797,0
9798,1
9799,1
9800,0
9801,1
9802,0
9803,1
9804,1
9805,1
9806,1
9807,1
9808,0
9809,0
9810,0
9811,0
9812,0
9813,0
9814,0
9815,1
9816,0
9817,0
9818,0
9819,1
9820,1
9821,0
9822,1
9823,1
9824,1
9825,0
9826,1
9827,0
9828,0
9829,1
9830,0
9831,0
9832,1
9833,1
9834,1
9835,0
9836,1
9837,1
9838,0
9839,1
9840,1
9841,1
9842,0
9843,0
9844,0
9845,0
9846,1
9847,0
9848,0
9849,1
9850,1
9851,0
9852,0
9853,0
9854,1
9855,1
9856,1
9857,1
9858,0
9859,1
9860,1
9861,1
9862,0
9863,0
9864,0
9865,0
9866,0
9867,1
9868,1
9869,1
9870,1
9871,0
9872,0
9873,0
9874,0
9875,1
9876,1
9877,0
9878,0
9879,1
9880,0
9881,0
9882,0
9883,0
9884,0
9885,0
9886,0
9887,1
9888,1
9889,0
9890,0
9891,1
9892,1
9893,0
9894,1
9895,1
9896,1
9897,0
9898,0
9899,1
9900,1
9901,1
9902,1
9903,0
9904,0
9905,1
9906,1
9907,1
9908,0
9909,1
9910,1
9911,0
9912,1
9913,1
9914,1
9915,1
9916,0
9917,1
9918,0
9919,0
9920,1
9921,0
9922,0
9923,1
9924,1
9925,0
9926,0
9927,1
9928,1
9929,0
9930,0
9931,1
9932,1
9933,1
9934,1
9935,1
9936,1
9937,1
9938,1
9939,0
9940,0
9941,1
9942,0
9943,1
9944,1
9945,0
9946,1
9947,1
9948,1
9949,0
9950,1
9951,1
9952,1
9953,1
9954,1
9955,0
9956,0
9957,0
9958,1
9959,0
9960,1
9961,1
9962,1
9963,1
9964,1
9965,0
9966,0
9967,1
9968,1
9969,0
9970,1
9971,0
9972,0
9973,1
9974,1
9975,0
9976,1
9977,0
9978,0
9979,0
9980,1
9981,0
9982,1
9983,0
9984,0
9985,1
9986,1
9987,1
9988,1
9989,0
9990,0
9991,0
9992,0
9993,0
9994,0
9995,0
9996,0
9997,1
9998,1
9999,1
