,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
35137,44,Self-emp-inc,11th,Married-civ-spouse,Sales,Husband,White,Male,60
35138,37,State-gov,Some-college,Divorced,Adm-clerical,Own-child,Other,Female,40
35139,24,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,43
35141,38,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
35142,35,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
35146,51,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,52
35147,38,Federal-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,56
35148,44,Private,Some-college,Widowed,Tech-support,Unmarried,White,Female,38
35149,24,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,40
35151,51,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Female,45
35152,60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60
35153,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
35155,27,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,55
35156,36,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48
35158,33,State-gov,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,40
35159,53,Self-emp-not-inc,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
35161,44,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Male,40
35162,35,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,55
35163,52,Federal-gov,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,40
35164,51,Self-emp-not-inc,Assoc-acdm,Widowed,Prof-specialty,Unmarried,White,Female,50
35165,41,Private,9th,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,84
35166,42,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,40
35167,54,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,35
35168,31,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,48
35169,30,Private,12th,Never-married,Sales,Own-child,Black,Female,40
35170,21,Private,Some-college,Never-married,Tech-support,Own-child,White,Male,30
35171,29,Private,Some-college,Separated,Adm-clerical,Not-in-family,White,Female,40
35172,37,Local-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,35
35174,19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,12
35175,33,Self-emp-not-inc,11th,Never-married,Farming-fishing,Unmarried,White,Male,40
35177,21,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,20
35178,23,Private,Some-college,Never-married,Adm-clerical,Own-child,Other,Male,25
35180,37,Federal-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,40
35181,37,Self-emp-inc,Bachelors,Never-married,Other-service,Not-in-family,White,Female,50
35182,36,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,32
35183,31,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,40
35184,63,Private,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,Female,24
35185,24,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,28
35186,29,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
35187,53,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
35188,40,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,85
35189,40,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,60
35190,36,Private,HS-grad,Never-married,Priv-house-serv,Other-relative,White,Female,20
35191,64,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
35192,33,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40
35193,20,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40
35194,47,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,48
35197,25,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,48
35198,26,Federal-gov,12th,Never-married,Adm-clerical,Not-in-family,Black,Male,40
35200,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40
35201,30,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
35202,46,Local-gov,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,50
35204,35,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45
35205,30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,75
35208,42,Private,Bachelors,Divorced,Other-service,Unmarried,White,Male,60
35209,31,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50
35210,46,Private,Bachelors,Divorced,Craft-repair,Not-in-family,Black,Female,40
35213,32,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50
35215,78,Self-emp-not-inc,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,20
35217,22,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,40
35218,31,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,60
35219,32,Private,Masters,Separated,Prof-specialty,Not-in-family,White,Female,35
35220,38,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Male,47
35222,62,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
35223,33,Local-gov,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50
35224,40,Local-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,35
35225,65,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
35226,31,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
35228,32,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,20
35229,45,Private,11th,Married-civ-spouse,Transport-moving,Other-relative,White,Male,40
35230,70,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,4
35231,38,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
35233,30,Private,Assoc-voc,Never-married,Craft-repair,Other-relative,White,Male,40
35234,34,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
35235,19,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,20
35236,54,Self-emp-not-inc,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,20
35237,32,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,50
35238,32,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
35240,35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40
35241,28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,35
35242,28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60
35244,38,Private,HS-grad,Divorced,Other-service,Other-relative,White,Male,40
35245,21,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,40
35246,31,Local-gov,HS-grad,Divorced,Protective-serv,Other-relative,White,Male,45
35247,22,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,6
35249,52,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,40
35250,23,Private,Bachelors,Never-married,Sales,Own-child,White,Male,40
35251,37,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,99
35253,21,Private,HS-grad,Never-married,Sales,Own-child,White,Female,24
35254,57,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40
35255,35,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
35256,50,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,50
35257,45,State-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40
35258,37,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,35
35259,24,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
35260,58,Local-gov,Bachelors,Separated,Prof-specialty,Unmarried,Black,Female,40
35263,31,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40
35264,60,State-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,8
35265,61,Private,HS-grad,Widowed,Craft-repair,Not-in-family,White,Male,40
35266,37,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,40
35267,27,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60
35268,37,Private,HS-grad,Separated,Craft-repair,Unmarried,White,Female,42
35269,36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
35270,31,Private,7th-8th,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,35
35271,23,Private,Some-college,Never-married,Sales,Not-in-family,Black,Female,30
35273,21,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,25
35274,57,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Female,44
35275,24,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50
35276,26,Private,Bachelors,Never-married,Sales,Own-child,White,Male,40
35277,66,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
35278,60,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40
35279,52,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,40
35280,21,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,30
35284,63,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,37
35286,17,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,5
35287,30,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Female,35
35289,55,Private,Assoc-acdm,Divorced,Other-service,Not-in-family,White,Female,52
35290,39,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Other-relative,White,Male,35
35291,33,Private,Bachelors,Never-married,Prof-specialty,Unmarried,White,Male,40
35292,34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
35293,59,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,8
35294,32,Self-emp-not-inc,Some-college,Separated,Other-service,Unmarried,White,Female,40
35295,62,Private,HS-grad,Divorced,Priv-house-serv,Not-in-family,Black,Female,20
35296,21,Self-emp-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,40
35297,57,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
35298,19,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,35
35299,38,Local-gov,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Other,Male,40
35301,20,Private,HS-grad,Never-married,Priv-house-serv,Own-child,White,Female,40
35302,24,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40
35304,24,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40
35305,28,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Black,Female,37
35306,51,Private,11th,Divorced,Machine-op-inspct,Unmarried,Black,Female,40
35307,27,Private,HS-grad,Divorced,Other-service,Own-child,White,Female,32
35308,38,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40
35309,24,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,40
35310,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60
35312,35,Private,HS-grad,Married-spouse-absent,Transport-moving,Other-relative,White,Female,40
35314,45,Private,Assoc-acdm,Separated,Adm-clerical,Unmarried,White,Female,40
35315,27,Private,11th,Never-married,Sales,Not-in-family,White,Male,35
35318,69,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
35319,47,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40
35320,19,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,Black,Male,30
35323,71,Private,Assoc-voc,Widowed,Prof-specialty,Unmarried,White,Female,38
35324,53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Other,Male,40
35325,22,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40
35327,28,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,50
35328,25,Self-emp-not-inc,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,40
35329,38,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,45
35331,41,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,50
35332,19,Private,12th,Never-married,Machine-op-inspct,Other-relative,White,Male,40
35333,41,Self-emp-not-inc,7th-8th,Never-married,Other-service,Unmarried,White,Female,30
35334,20,Self-emp-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,20
35337,53,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,72
35338,67,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,21
35340,55,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,50
35341,39,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
35342,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,42
35343,37,State-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,65
35344,36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
35345,32,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,60
35346,20,Private,Some-college,Never-married,Other-service,Own-child,White,Female,25
35347,31,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,35
35350,24,Private,HS-grad,Divorced,Protective-serv,Not-in-family,White,Male,40
35352,45,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,43
35354,36,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,60
35355,55,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45
35356,51,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60
35359,37,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
35360,23,Private,Some-college,Never-married,Other-service,Own-child,White,Male,20
35363,35,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40
35364,24,Private,11th,Never-married,Sales,Not-in-family,White,Female,36
35366,33,Self-emp-not-inc,Bachelors,Separated,Prof-specialty,Own-child,Black,Male,35
35367,60,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,30
35370,48,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
35373,31,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,40
35374,26,Private,HS-grad,Never-married,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,40
35375,63,Federal-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,40
35376,51,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
35377,41,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
35378,71,Private,Some-college,Widowed,Prof-specialty,Not-in-family,White,Male,40
35379,39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,70
35380,23,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
35381,35,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,40
35382,18,Private,12th,Never-married,Machine-op-inspct,Own-child,White,Male,4
35383,44,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
35386,41,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40
35389,29,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,35
35390,59,Private,Bachelors,Widowed,Exec-managerial,Not-in-family,White,Female,40
35391,47,Self-emp-not-inc,HS-grad,Never-married,Transport-moving,Own-child,White,Male,60
35393,31,Private,HS-grad,Divorced,Craft-repair,Other-relative,White,Male,40
35394,42,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45
35395,37,Private,11th,Separated,Adm-clerical,Unmarried,Black,Female,40
35396,38,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,40
35397,24,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,25
35398,29,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,40
35399,47,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,35
35400,26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,40
35401,43,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45
35402,31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40
35403,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
35404,41,Private,5th-6th,Married-civ-spouse,Farming-fishing,Husband,White,Male,30
35406,32,Private,Assoc-voc,Never-married,Adm-clerical,Own-child,White,Female,35
35407,38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
35408,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,38
35410,27,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,43
35411,35,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,40
35412,40,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50
35413,28,Private,Some-college,Widowed,Craft-repair,Own-child,White,Male,60
35414,25,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,40
35416,50,Private,Assoc-voc,Never-married,Sales,Not-in-family,White,Male,40
35417,42,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Black,Male,55
35418,47,Private,11th,Divorced,Transport-moving,Not-in-family,Black,Female,40
35419,44,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
35422,25,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,30
35423,48,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,50
35424,22,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Male,50
35425,40,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Male,40
35427,25,Private,Some-college,Separated,Adm-clerical,Other-relative,Other,Female,40
35429,61,State-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,40
35430,23,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,20
35432,46,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Female,44
35433,37,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,50
35434,31,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,48
35436,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,30
35438,22,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40
35439,34,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,45
35440,70,Private,10th,Widowed,Transport-moving,Unmarried,White,Female,40
35441,45,Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,50
35442,23,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,10
35443,22,Private,Some-college,Never-married,Other-service,Own-child,White,Female,35
35444,47,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40
35445,29,Private,5th-6th,Never-married,Other-service,Other-relative,White,Male,35
35447,33,Private,Some-college,Separated,Other-service,Not-in-family,White,Male,40
35448,23,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,35
35449,19,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,40
35450,58,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
35452,23,Private,Some-college,Never-married,Sales,Own-child,White,Female,20
35453,53,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,45
35456,20,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,20
35458,48,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,40
35461,32,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,40
35462,44,Local-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,60
35464,42,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
35465,35,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60
35468,44,Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Male,60
35469,28,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
35470,38,Self-emp-not-inc,Assoc-acdm,Divorced,Other-service,Unmarried,White,Female,20
35471,59,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
35473,59,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45
35474,55,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,40
35476,22,State-gov,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,32
35477,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
35478,42,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
35480,48,Private,10th,Never-married,Machine-op-inspct,Not-in-family,White,Male,40
35482,21,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,18
35483,31,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
35484,65,Self-emp-not-inc,Bachelors,Divorced,Other-service,Not-in-family,White,Female,35
35485,46,Self-emp-not-inc,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,45
35486,18,Private,11th,Never-married,Other-service,Own-child,White,Male,20
35487,65,Self-emp-not-inc,Masters,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,40
35488,18,Private,Some-college,Never-married,Protective-serv,Own-child,White,Female,40
35489,35,Private,Some-college,Never-married,Adm-clerical,Unmarried,Other,Female,44
35490,53,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
35491,34,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,40
35492,33,Federal-gov,10th,Never-married,Other-service,Unmarried,Black,Female,40
35493,28,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
35495,52,Private,Assoc-voc,Widowed,Other-service,Unmarried,White,Female,13
35496,49,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,70
35497,21,State-gov,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,38
35498,61,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,50
35501,24,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,40
35502,26,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,40
35504,48,Private,Bachelors,Separated,Sales,Not-in-family,White,Male,65
35505,40,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
35507,29,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,40
35508,25,Private,11th,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40
35509,65,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,15
35510,58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
35511,47,Private,Doctorate,Divorced,Prof-specialty,Unmarried,White,Female,29
35512,56,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,48
35513,26,Self-emp-not-inc,HS-grad,Divorced,Other-service,Unmarried,White,Female,40
35514,45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
35515,37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
35517,56,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,40
35518,19,Without-pay,HS-grad,Never-married,Other-service,Own-child,White,Male,10
35519,37,Private,Assoc-voc,Never-married,Handlers-cleaners,Not-in-family,White,Male,40
35521,24,Private,Masters,Never-married,Transport-moving,Not-in-family,White,Male,25
35522,36,Private,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Female,30
35524,57,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,84
35525,49,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
35527,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
35528,59,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
35529,36,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,Black,Female,40
35530,31,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,40
35531,42,Private,7th-8th,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
35532,29,Private,9th,Never-married,Priv-house-serv,Unmarried,White,Female,24
35534,18,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,15
35535,27,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,30
35536,55,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
35537,52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,20
35540,34,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
35541,25,Local-gov,Bachelors,Divorced,Protective-serv,Not-in-family,White,Female,40
35542,28,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,40
35543,80,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,32
35544,27,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,52
35545,28,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,40
35546,43,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,32
35547,18,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,26
35548,46,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,40
35549,42,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,45
35551,30,Private,Some-college,Married-civ-spouse,Tech-support,Husband,Black,Male,14
35554,41,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,35
35557,59,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,56
35558,36,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,Black,Female,40
35559,25,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,45
35560,19,Private,11th,Never-married,Other-service,Own-child,White,Male,20
35561,34,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40
35562,51,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
35563,31,Private,11th,Never-married,Machine-op-inspct,Not-in-family,White,Female,36
35566,51,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,35
35567,39,Federal-gov,Assoc-acdm,Never-married,Adm-clerical,Unmarried,White,Female,40
35569,38,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,43
35570,21,Private,HS-grad,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,30
35571,22,Private,Assoc-voc,Never-married,Handlers-cleaners,Not-in-family,White,Male,40
35573,25,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,40
35574,53,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40
35575,68,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,5
35576,21,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,20
35577,34,Local-gov,10th,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,30
