,Problem1
8593,1
8594,1
8595,1
8596,0
8597,0
8598,0
8599,1
8600,1
8601,0
8602,0
8603,1
8604,1
8605,0
8606,1
8607,0
8608,1
8609,0
8610,0
8611,1
8612,0
8613,0
8614,1
8615,0
8616,0
8617,0
8618,0
8619,0
8620,0
8621,1
8622,0
8623,0
8624,0
8625,0
8626,1
8627,0
8628,0
8629,1
8630,0
8631,1
8632,1
8633,0
8634,0
8635,0
8636,0
8637,0
8638,0
8639,1
8640,0
8641,1
8642,0
8643,0
8644,1
8645,0
8646,0
8647,1
8648,1
8649,0
8650,0
8651,0
8652,0
8653,0
8654,0
8655,0
8656,1
8657,1
8658,0
8659,1
8660,0
8661,0
8662,0
8663,0
8664,1
8665,1
8666,0
8667,0
8668,1
8669,0
8670,0
8671,0
8672,1
8673,0
8674,1
8675,0
8676,1
8677,0
8678,1
8679,0
8680,1
8681,1
8682,0
8683,0
8684,1
8685,0
8686,1
8687,1
8688,0
8689,1
8690,1
8691,0
8692,0
8693,0
8694,1
8695,1
8696,0
8697,0
8698,0
8699,0
8700,0
8701,0
8702,0
8703,1
8704,0
8705,1
8706,1
8707,1
8708,1
8709,0
8710,1
8711,1
8712,0
8713,0
8714,1
8715,0
8716,1
8717,1
8718,1
8719,1
8720,0
8721,1
8722,0
8723,1
8724,0
8725,1
8726,0
8727,0
8728,1
8729,1
8730,0
8731,1
8732,0
8733,0
8734,1
8735,0
8736,0
8737,0
8738,1
8739,0
8740,1
8741,0
8742,1
8743,0
8744,0
8745,0
8746,0
8747,1
8748,0
8749,0
8750,1
8751,1
8752,0
8753,0
8754,0
8755,0
8756,0
8757,0
8758,1
8759,0
8760,1
8761,0
8762,1
8763,1
8764,0
8765,0
8766,1
8767,1
8768,0
8769,1
8770,1
8771,1
8772,0
8773,1
8774,0
8775,1
8776,0
8777,1
8778,1
8779,0
8780,0
8781,1
8782,0
8783,0
8784,1
8785,0
8786,1
8787,1
8788,0
8789,0
8790,1
8791,1
8792,0
8793,1
8794,0
8795,0
8796,1
8797,1
8798,1
8799,0
8800,1
8801,1
8802,1
8803,1
8804,1
8805,1
8806,1
8807,0
8808,1
8809,1
8810,0
8811,1
8812,1
8813,0
8814,1
8815,1
8816,1
8817,0
8818,0
8819,1
8820,0
8821,0
8822,1
8823,1
8824,1
8825,0
8826,1
8827,1
8828,0
8829,0
8830,0
8831,0
8832,0
8833,0
8834,1
8835,1
8836,0
8837,0
8838,0
8839,0
8840,1
8841,1
8842,0
8843,0
8844,1
8845,0
8846,0
8847,0
8848,0
8849,1
8850,1
8851,1
8852,1
8853,0
8854,0
8855,1
8856,0
8857,0
8858,1
8859,0
8860,1
8861,1
8862,0
8863,0
8864,1
8865,0
8866,0
8867,1
8868,1
8869,0
8870,1
8871,0
8872,0
8873,0
8874,0
8875,0
8876,1
8877,0
8878,1
8879,0
8880,1
8881,1
8882,1
8883,0
8884,0
8885,0
8886,1
8887,0
8888,1
8889,1
8890,0
8891,1
8892,0
8893,0
8894,0
8895,0
8896,1
8897,0
8898,1
8899,0
8900,0
8901,1
8902,0
8903,1
8904,1
8905,1
8906,0
8907,1
8908,0
8909,1
8910,1
8911,0
8912,1
8913,0
8914,0
8915,1
8916,1
8917,1
8918,1
8919,0
8920,0
8921,0
8922,0
8923,0
8924,1
8925,1
8926,1
8927,0
8928,0
8929,0
8930,0
8931,1
8932,0
8933,1
8934,0
8935,1
8936,0
8937,0
8938,0
8939,0
8940,1
8941,1
8942,0
8943,1
8944,0
8945,1
8946,0
8947,0
8948,0
8949,0
8950,0
8951,0
8952,0
8953,1
8954,0
8955,0
8956,1
8957,0
8958,1
8959,1
8960,0
8961,1
8962,0
8963,0
8964,1
8965,0
8966,0
8967,1
8968,0
8969,1
8970,0
8971,0
8972,1
8973,0
8974,1
8975,1
8976,0
8977,1
8978,0
8979,0
8980,1
8981,0
8982,0
8983,0
8984,0
8985,0
8986,0
8987,0
8988,1
8989,0
8990,1
8991,0
8992,0
8993,1
8994,1
8995,1
8996,0
8997,1
8998,0
8999,1
9000,1
9001,0
9002,1
9003,0
9004,0
9005,0
9006,0
9007,1
9008,1
9009,1
9010,0
9011,0
9012,1
9013,0
9014,1
9015,0
9016,0
9017,0
9018,1
9019,1
9020,1
9021,1
9022,0
9023,0
9024,1
9025,1
9026,1
9027,1
9028,1
9029,0
9030,1
9031,0
9032,1
9033,1
9034,0
9035,1
9036,0
9037,0
9038,1
9039,0
9040,1
9041,0
9042,0
9043,0
9044,0
9045,0
9046,0
9047,1
9048,0
9049,1
9050,0
9051,0
9052,1
9053,1
9054,1
9055,0
9056,0
9057,0
9058,0
9059,0
9060,0
9061,0
9062,1
9063,1
9064,1
9065,1
9066,1
9067,0
9068,0
9069,1
9070,0
9071,0
9072,0
9073,0
9074,1
9075,1
9076,1
9077,0
9078,0
9079,0
9080,1
9081,0
9082,0
9083,0
9084,0
9085,0
9086,0
9087,0
9088,1
9089,0
9090,1
9091,0
9092,0
9093,1
9094,0
9095,0
9096,0
9097,1
9098,0
9099,0
9100,1
9101,0
9102,0
9103,1
9104,0
9105,0
9106,1
9107,1
9108,0
9109,0
9110,0
9111,1
9112,0
9113,1
9114,0
9115,1
9116,1
9117,1
9118,1
9119,0
9120,1
9121,1
9122,1
9123,0
9124,1
9125,1
9126,0
9127,1
9128,1
9129,0
9130,1
9131,1
9132,1
9133,1
9134,0
9135,0
9136,1
9137,1
9138,0
9139,0
9140,0
9141,1
9142,0
9143,1
9144,1
9145,0
9146,1
9147,1
9148,0
9149,0
9150,1
9151,1
9152,0
9153,0
9154,1
9155,1
9156,0
9157,1
9158,1
9159,0
9160,0
9161,0
9162,1
9163,0
9164,1
9165,0
9166,1
9167,1
9168,0
9169,1
9170,1
9171,0
9172,1
9173,1
9174,0
9175,1
9176,0
9177,0
9178,1
9179,0
9180,0
9181,0
9182,0
9183,0
9184,1
9185,1
9186,1
9187,0
9188,0
9189,0
9190,0
9191,0
9192,0
9193,0
9194,1
9195,0
9196,1
9197,1
9198,0
9199,1
9200,0
9201,0
9202,0
9203,0
9204,1
9205,1
9206,0
9207,1
9208,0
9209,0
9210,0
9211,0
9212,0
9213,0
9214,0
9215,0
9216,0
9217,0
9218,0
9219,0
9220,0
9221,0
9222,0
9223,1
9224,1
9225,1
9226,1
9227,0
9228,1
9229,0
9230,0
9231,1
9232,0
9233,0
9234,1
9235,1
9236,0
9237,0
9238,1
9239,0
9240,1
9241,1
9242,0
9243,1
9244,1
9245,0
9246,0
9247,1
9248,1
9249,0
9250,1
9251,1
9252,1
9253,1
9254,1
9255,1
9256,1
9257,0
9258,0
9259,0
9260,1
9261,1
9262,1
9263,1
9264,0
9265,0
9266,0
9267,0
9268,0
9269,1
9270,0
9271,0
9272,1
9273,0
9274,1
9275,0
9276,1
9277,0
9278,1
9279,0
9280,0
9281,0
9282,0
9283,0
9284,0
9285,0
9286,1
9287,1
9288,0
9289,1
9290,0
9291,1
9292,0
9293,1
9294,1
9295,0
9296,1
9297,1
9298,0
9299,0
9300,1
9301,1
9302,0
9303,1
9304,0
9305,0
9306,0
9307,0
9308,1
9309,0
9310,0
9311,0
9312,0
9313,0
9314,1
9315,1
9316,1
9317,0
9318,0
9319,1
9320,1
9321,0
9322,0
9323,0
9324,1
9325,0
9326,0
9327,1
9328,1
9329,0
9330,1
9331,0
9332,1
9333,0
9334,1
9335,0
9336,0
9337,1
9338,0
9339,0
9340,1
9341,1
9342,0
9343,1
9344,1
9345,0
9346,0
9347,0
9348,1
9349,1
9350,1
9351,0
9352,1
9353,1
9354,0
9355,0
9356,0
9357,1
9358,0
9359,0
9360,0
9361,0
9362,0
9363,1
9364,0
9365,0
9366,1
9367,1
9368,1
9369,1
9370,0
9371,0
9372,0
9373,0
9374,0
9375,1
9376,1
9377,0
9378,0
9379,0
9380,0
9381,0
9382,1
9383,1
9384,1
9385,0
9386,0
9387,0
9388,1
9389,0
9390,0
9391,0
9392,0
9393,0
9394,0
9395,0
9396,0
9397,0
9398,0
9399,1
9400,0
9401,1
9402,0
9403,1
9404,0
9405,0
9406,0
9407,1
9408,1
9409,0
9410,0
9411,0
9412,0
9413,1
9414,0
9415,1
9416,0
9417,0
9418,1
9419,0
9420,0
9421,1
9422,0
9423,0
9424,0
9425,0
9426,1
9427,1
9428,1
9429,0
9430,0
9431,0
9432,0
9433,1
9434,0
9435,0
9436,1
9437,1
9438,0
9439,0
9440,0
9441,0
9442,1
9443,0
9444,1
9445,0
9446,1
9447,1
9448,1
9449,1
9450,1
9451,0
9452,1
9453,1
9454,0
9455,1
9456,1
9457,1
9458,1
9459,0
9460,0
9461,0
9462,0
9463,0
9464,1
9465,0
9466,0
9467,0
9468,0
9469,1
9470,0
9471,0
9472,1
9473,1
9474,1
9475,0
9476,1
9477,0
9478,0
9479,1
9480,0
9481,0
9482,0
9483,0
9484,0
9485,0
9486,0
9487,0
9488,1
9489,0
9490,0
9491,0
9492,0
9493,0
9494,0
9495,0
9496,0
9497,1
9498,0
9499,0
9500,0
9501,0
9502,1
9503,1
9504,0
9505,1
9506,1
9507,1
9508,0
9509,0
9510,1
9511,1
9512,1
9513,1
9514,0
9515,0
9516,1
9517,0
9518,0
9519,0
9520,1
9521,0
9522,1
9523,0
9524,0
9525,1
9526,0
9527,0
9528,1
9529,1
9530,1
9531,1
9532,1
9533,0
9534,1
9535,1
9536,0
9537,1
9538,0
9539,1
9540,1
9541,0
9542,0
9543,0
9544,1
9545,0
9546,0
9547,1
9548,0
9549,1
9550,1
9551,0
9552,0
9553,0
9554,1
9555,0
9556,1
9557,1
9558,1
9559,0
9560,1
9561,0
9562,1
9563,1
9564,1
9565,0
9566,0
9567,0
9568,0
9569,1
9570,0
9571,1
9572,0
9573,1
9574,1
9575,0
9576,0
9577,1
9578,1
9579,1
9580,1
9581,0
9582,1
9583,1
9584,1
9585,0
9586,0
9587,1
9588,1
9589,1
9590,0
9591,1
9592,1
9593,0
9594,0
9595,1
9596,0
9597,1
9598,1
9599,1
9600,0
9601,1
9602,0
9603,1
9604,1
9605,1
9606,1
9607,1
9608,0
9609,1
9610,0
9611,1
9612,1
9613,1
9614,1
9615,0
9616,0
9617,1
9618,1
9619,1
9620,0
9621,1
9622,1
9623,0
9624,0
9625,1
9626,1
9627,0
9628,0
9629,0
9630,1
9631,0
9632,0
9633,0
9634,1
9635,0
9636,1
9637,0
9638,0
9639,1
9640,1
9641,0
9642,0
9643,0
9644,0
9645,1
9646,1
9647,1
9648,0
9649,0
9650,0
9651,0
9652,0
9653,1
9654,1
9655,0
9656,0
9657,1
9658,0
9659,0
9660,0
9661,0
9662,0
9663,0
9664,0
9665,1
9666,0
9667,1
9668,0
9669,0
9670,1
9671,1
9672,0
9673,0
9674,0
9675,0
9676,1
9677,1
9678,1
9679,1
9680,0
9681,0
9682,0
9683,0
9684,0
9685,1
9686,1
9687,1
9688,1
9689,1
9690,0
9691,1
9692,0
9693,0
9694,0
9695,1
9696,0
9697,0
9698,1
9699,0
9700,0
9701,1
9702,1
9703,0
9704,1
9705,1
9706,1
9707,0
9708,0
9709,0
9710,1
9711,0
9712,1
9713,0
9714,1
9715,1
9716,0
9717,1
9718,1
9719,0
9720,1
9721,0
9722,0
9723,0
9724,1
9725,0
9726,1
9727,1
9728,1
9729,1
9730,1
9731,0
9732,0
9733,1
9734,0
9735,0
9736,1
9737,1
9738,1
9739,0
9740,0
9741,0
9742,0
9743,0
9744,1
9745,0
9746,1
9747,0
9748,0
9749,1
9750,1
9751,0
9752,0
9753,0
9754,1
9755,0
9756,1
9757,1
9758,0
9759,0
9760,0
9761,0
9762,1
9763,0
9764,0
9765,1
9766,0
9767,0
9768,0
9769,0
9770,0
9771,1
9772,0
9773,0
9774,0
9775,1
9776,0
9777,0
9778,0
9779,0
9780,0
9781,1
9782,1
9783,0
9784,1
9785,0
9786,1
9787,1
9788,0
9789,0
9790,1
9791,0
9792,0
9793,0
9794,0
9795,0
9796,0
9797,0
9798,0
9799,0
9800,0
9801,1
9802,1
9803,0
9804,1
9805,0
9806,0
9807,1
9808,1
9809,1
9810,1
9811,0
9812,0
9813,0
9814,0
9815,0
9816,0
9817,0
9818,0
9819,1
9820,0
9821,0
9822,0
9823,1
9824,1
9825,0
9826,0
9827,1
9828,1
9829,0
9830,0
9831,0
9832,1
9833,1
9834,1
9835,0
9836,0
9837,0
9838,1
9839,1
9840,0
9841,1
9842,1
9843,1
9844,1
9845,1
9846,1
9847,1
9848,1
9849,1
9850,1
9851,1
9852,0
9853,1
9854,1
9855,0
9856,0
9857,0
9858,0
9859,1
9860,1
9861,0
9862,0
9863,0
9864,0
9865,0
9866,1
9867,0
9868,1
9869,1
9870,0
9871,0
9872,0
9873,0
9874,0
9875,0
9876,0
9877,0
9878,0
9879,0
9880,0
9881,1
9882,0
9883,0
9884,1
9885,0
9886,1
9887,0
9888,1
9889,0
9890,1
9891,0
9892,0
9893,1
9894,0
9895,0
9896,1
9897,0
9898,1
9899,0
9900,0
9901,1
9902,0
9903,1
9904,1
9905,1
9906,0
9907,0
9908,0
9909,1
9910,0
9911,0
9912,1
9913,0
9914,0
9915,1
9916,0
9917,1
9918,0
9919,0
9920,1
9921,0
9922,1
9923,0
9924,1
9925,0
9926,1
9927,1
9928,0
9929,1
9930,0
9931,1
9932,0
9933,1
9934,1
9935,0
9936,0
9937,0
9938,0
9939,0
9940,1
9941,0
9942,0
9943,0
9944,0
9945,0
9946,1
9947,0
9948,0
9949,0
9950,0
9951,1
9952,0
9953,1
9954,0
9955,0
9956,1
9957,0
9958,1
9959,1
9960,0
9961,0
9962,0
9963,0
9964,0
9965,1
9966,0
9967,0
9968,0
9969,1
9970,1
9971,1
9972,0
9973,1
9974,0
9975,0
9976,0
9977,0
9978,0
9979,1
9980,0
9981,0
9982,1
9983,1
9984,0
9985,0
9986,0
9987,0
9988,0
9989,0
9990,1
9991,0
9992,0
9993,1
9994,0
9995,0
9996,0
9997,0
9998,0
9999,1
