,Problem1
8593,1
8594,0
8595,0
8596,1
8597,1
8598,1
8599,0
8600,1
8601,0
8602,0
8603,0
8604,0
8605,0
8606,1
8607,0
8608,1
8609,0
8610,0
8611,1
8612,0
8613,0
8614,1
8615,1
8616,0
8617,0
8618,1
8619,1
8620,1
8621,0
8622,0
8623,0
8624,1
8625,0
8626,1
8627,0
8628,0
8629,0
8630,0
8631,1
8632,0
8633,0
8634,0
8635,0
8636,0
8637,0
8638,0
8639,1
8640,1
8641,0
8642,1
8643,1
8644,0
8645,0
8646,1
8647,1
8648,1
8649,1
8650,0
8651,1
8652,0
8653,0
8654,0
8655,0
8656,0
8657,1
8658,0
8659,1
8660,1
8661,1
8662,1
8663,0
8664,1
8665,0
8666,0
8667,0
8668,1
8669,0
8670,1
8671,0
8672,1
8673,0
8674,0
8675,0
8676,1
8677,0
8678,0
8679,0
8680,0
8681,0
8682,1
8683,0
8684,0
8685,1
8686,1
8687,1
8688,1
8689,0
8690,1
8691,1
8692,0
8693,1
8694,0
8695,1
8696,1
8697,1
8698,0
8699,0
8700,0
8701,0
8702,1
8703,1
8704,0
8705,0
8706,0
8707,0
8708,1
8709,1
8710,0
8711,0
8712,0
8713,1
8714,0
8715,1
8716,0
8717,0
8718,1
8719,1
8720,0
8721,1
8722,1
8723,0
8724,1
8725,0
8726,1
8727,0
8728,0
8729,1
8730,0
8731,0
8732,0
8733,0
8734,0
8735,0
8736,0
8737,0
8738,1
8739,0
8740,0
8741,1
8742,0
8743,1
8744,1
8745,1
8746,0
8747,0
8748,1
8749,0
8750,0
8751,0
8752,1
8753,1
8754,0
8755,1
8756,0
8757,1
8758,0
8759,0
8760,0
8761,0
8762,1
8763,0
8764,1
8765,0
8766,0
8767,1
8768,0
8769,1
8770,0
8771,1
8772,0
8773,1
8774,1
8775,0
8776,1
8777,1
8778,0
8779,0
8780,0
8781,1
8782,0
8783,0
8784,0
8785,1
8786,1
8787,0
8788,0
8789,0
8790,1
8791,1
8792,0
8793,1
8794,0
8795,1
8796,1
8797,1
8798,0
8799,0
8800,1
8801,0
8802,0
8803,0
8804,1
8805,0
8806,0
8807,0
8808,0
8809,1
8810,0
8811,0
8812,1
8813,0
8814,1
8815,0
8816,0
8817,1
8818,0
8819,1
8820,0
8821,0
8822,1
8823,0
8824,1
8825,1
8826,1
8827,1
8828,0
8829,1
8830,0
8831,0
8832,0
8833,0
8834,0
8835,0
8836,0
8837,0
8838,0
8839,0
8840,1
8841,1
8842,0
8843,0
8844,1
8845,0
8846,1
8847,0
8848,0
8849,0
8850,1
8851,1
8852,0
8853,1
8854,0
8855,1
8856,0
8857,1
8858,0
8859,1
8860,0
8861,1
8862,0
8863,0
8864,0
8865,0
8866,0
8867,1
8868,1
8869,1
8870,0
8871,1
8872,0
8873,0
8874,1
8875,0
8876,1
8877,0
8878,1
8879,0
8880,1
8881,1
8882,0
8883,0
8884,0
8885,1
8886,0
8887,1
8888,1
8889,0
8890,1
8891,0
8892,0
8893,1
8894,0
8895,0
8896,1
8897,1
8898,1
8899,0
8900,1
8901,0
8902,1
8903,0
8904,1
8905,0
8906,0
8907,0
8908,0
8909,0
8910,0
8911,0
8912,1
8913,1
8914,0
8915,0
8916,1
8917,0
8918,1
8919,0
8920,0
8921,1
8922,1
8923,1
8924,0
8925,1
8926,0
8927,0
8928,1
8929,0
8930,0
8931,1
8932,0
8933,1
8934,1
8935,0
8936,1
8937,1
8938,0
8939,1
8940,0
8941,1
8942,1
8943,0
8944,1
8945,0
8946,1
8947,0
8948,0
8949,1
8950,0
8951,0
8952,0
8953,1
8954,1
8955,0
8956,0
8957,1
8958,1
8959,0
8960,0
8961,0
8962,1
8963,0
8964,0
8965,1
8966,0
8967,0
8968,0
8969,1
8970,0
8971,0
8972,1
8973,1
8974,0
8975,0
8976,0
8977,0
8978,0
8979,0
8980,1
8981,0
8982,0
8983,1
8984,1
8985,0
8986,1
8987,1
8988,1
8989,1
8990,0
8991,1
8992,1
8993,1
8994,1
8995,1
8996,0
8997,0
8998,1
8999,1
9000,1
9001,1
9002,1
9003,1
9004,0
9005,0
9006,0
9007,1
9008,1
9009,1
9010,1
9011,0
9012,1
9013,1
9014,1
9015,1
9016,0
9017,1
9018,1
9019,0
9020,0
9021,0
9022,0
9023,1
9024,1
9025,1
9026,0
9027,1
9028,1
9029,0
9030,0
9031,0
9032,1
9033,0
9034,1
9035,0
9036,0
9037,0
9038,1
9039,1
9040,0
9041,1
9042,1
9043,0
9044,0
9045,1
9046,1
9047,0
9048,0
9049,0
9050,1
9051,1
9052,0
9053,0
9054,0
9055,0
9056,0
9057,0
9058,0
9059,0
9060,0
9061,1
9062,0
9063,1
9064,0
9065,0
9066,1
9067,0
9068,1
9069,0
9070,0
9071,1
9072,0
9073,0
9074,1
9075,0
9076,0
9077,0
9078,0
9079,1
9080,1
9081,0
9082,0
9083,0
9084,0
9085,0
9086,0
9087,1
9088,1
9089,1
9090,0
9091,0
9092,0
9093,1
9094,0
9095,1
9096,1
9097,1
9098,0
9099,1
9100,0
9101,1
9102,1
9103,0
9104,0
9105,1
9106,1
9107,0
9108,1
9109,0
9110,1
9111,0
9112,1
9113,0
9114,1
9115,1
9116,1
9117,1
9118,0
9119,0
9120,0
9121,0
9122,0
9123,1
9124,1
9125,1
9126,0
9127,1
9128,1
9129,0
9130,0
9131,1
9132,0
9133,0
9134,0
9135,0
9136,1
9137,0
9138,1
9139,1
9140,0
9141,0
9142,0
9143,0
9144,0
9145,1
9146,0
9147,0
9148,1
9149,0
9150,0
9151,1
9152,0
9153,1
9154,1
9155,1
9156,0
9157,0
9158,1
9159,0
9160,0
9161,1
9162,1
9163,0
9164,0
9165,0
9166,1
9167,1
9168,1
9169,1
9170,0
9171,0
9172,0
9173,0
9174,0
9175,0
9176,0
9177,1
9178,0
9179,0
9180,1
9181,1
9182,0
9183,1
9184,0
9185,0
9186,0
9187,0
9188,0
9189,0
9190,1
9191,0
9192,1
9193,0
9194,1
9195,1
9196,0
9197,1
9198,0
9199,0
9200,0
9201,0
9202,1
9203,0
9204,0
9205,1
9206,0
9207,0
9208,0
9209,0
9210,0
9211,0
9212,0
9213,1
9214,1
9215,0
9216,1
9217,1
9218,0
9219,1
9220,1
9221,0
9222,1
9223,0
9224,1
9225,1
9226,1
9227,0
9228,0
9229,0
9230,0
9231,1
9232,1
9233,1
9234,0
9235,0
9236,1
9237,1
9238,1
9239,1
9240,0
9241,0
9242,1
9243,0
9244,0
9245,0
9246,0
9247,1
9248,1
9249,0
9250,0
9251,0
9252,0
9253,1
9254,1
9255,1
9256,0
9257,0
9258,0
9259,0
9260,1
9261,1
9262,1
9263,0
9264,1
9265,1
9266,0
9267,1
9268,0
9269,0
9270,1
9271,1
9272,1
9273,0
9274,1
9275,1
9276,1
9277,1
9278,1
9279,0
9280,1
9281,1
9282,0
9283,0
9284,0
9285,1
9286,1
9287,0
9288,0
9289,1
9290,0
9291,1
9292,1
9293,0
9294,0
9295,0
9296,0
9297,0
9298,0
9299,0
9300,0
9301,1
9302,1
9303,0
9304,0
9305,0
9306,0
9307,0
9308,0
9309,0
9310,1
9311,1
9312,0
9313,0
9314,0
9315,0
9316,0
9317,0
9318,0
9319,0
9320,1
9321,1
9322,1
9323,1
9324,1
9325,0
9326,0
9327,0
9328,1
9329,1
9330,1
9331,0
9332,0
9333,0
9334,1
9335,0
9336,0
9337,1
9338,0
9339,1
9340,0
9341,1
9342,1
9343,1
9344,1
9345,0
9346,0
9347,0
9348,0
9349,0
9350,0
9351,0
9352,1
9353,1
9354,1
9355,0
9356,0
9357,0
9358,0
9359,0
9360,1
9361,0
9362,0
9363,0
9364,0
9365,0
9366,0
9367,0
9368,0
9369,1
9370,1
9371,0
9372,1
9373,0
9374,1
9375,1
9376,1
9377,0
9378,1
9379,1
9380,1
9381,1
9382,1
9383,0
9384,0
9385,0
9386,0
9387,0
9388,0
9389,0
9390,0
9391,0
9392,1
9393,0
9394,1
9395,0
9396,0
9397,0
9398,0
9399,1
9400,0
9401,0
9402,1
9403,0
9404,0
9405,0
9406,1
9407,1
9408,0
9409,1
9410,0
9411,1
9412,0
9413,1
9414,1
9415,0
9416,0
9417,0
9418,0
9419,1
9420,0
9421,1
9422,0
9423,0
9424,0
9425,0
9426,0
9427,0
9428,1
9429,1
9430,0
9431,0
9432,0
9433,1
9434,0
9435,0
9436,1
9437,0
9438,1
9439,1
9440,0
9441,0
9442,0
9443,0
9444,0
9445,1
9446,1
9447,1
9448,1
9449,1
9450,1
9451,0
9452,0
9453,0
9454,0
9455,0
9456,0
9457,0
9458,0
9459,1
9460,0
9461,0
9462,0
9463,0
9464,0
9465,0
9466,1
9467,0
9468,0
9469,0
9470,0
9471,0
9472,1
9473,0
9474,1
9475,0
9476,1
9477,0
9478,0
9479,1
9480,0
9481,0
9482,1
9483,0
9484,1
9485,0
9486,1
9487,1
9488,1
9489,0
9490,0
9491,0
9492,1
9493,1
9494,0
9495,1
9496,0
9497,0
9498,0
9499,1
9500,0
9501,0
9502,1
9503,1
9504,1
9505,1
9506,1
9507,0
9508,0
9509,0
9510,1
9511,1
9512,0
9513,0
9514,1
9515,0
9516,1
9517,1
9518,0
9519,1
9520,1
9521,1
9522,0
9523,1
9524,1
9525,1
9526,0
9527,0
9528,1
9529,1
9530,1
9531,0
9532,0
9533,1
9534,1
9535,0
9536,0
9537,1
9538,0
9539,0
9540,0
9541,0
9542,0
9543,0
9544,0
9545,0
9546,0
9547,1
9548,1
9549,1
9550,0
9551,0
9552,0
9553,1
9554,0
9555,0
9556,1
9557,0
9558,0
9559,1
9560,0
9561,1
9562,0
9563,1
9564,1
9565,1
9566,1
9567,1
9568,1
9569,0
9570,1
9571,1
9572,1
9573,1
9574,1
9575,1
9576,0
9577,1
9578,0
9579,0
9580,1
9581,0
9582,1
9583,0
9584,0
9585,0
9586,1
9587,0
9588,0
9589,0
9590,1
9591,0
9592,1
9593,0
9594,1
9595,0
9596,1
9597,0
9598,0
9599,1
9600,0
9601,0
9602,1
9603,1
9604,0
9605,1
9606,1
9607,1
9608,0
9609,0
9610,0
9611,0
9612,0
9613,1
9614,0
9615,0
9616,0
9617,0
9618,1
9619,0
9620,1
9621,1
9622,1
9623,0
9624,1
9625,0
9626,0
9627,1
9628,0
9629,1
9630,1
9631,1
9632,0
9633,0
9634,1
9635,0
9636,0
9637,0
9638,0
9639,1
9640,1
9641,0
9642,1
9643,1
9644,0
9645,1
9646,1
9647,0
9648,0
9649,0
9650,1
9651,0
9652,0
9653,0
9654,0
9655,0
9656,1
9657,0
9658,1
9659,0
9660,1
9661,0
9662,0
9663,0
9664,1
9665,1
9666,0
9667,0
9668,0
9669,0
9670,1
9671,1
9672,0
9673,1
9674,1
9675,1
9676,1
9677,1
9678,0
9679,1
9680,0
9681,1
9682,0
9683,0
9684,1
9685,0
9686,1
9687,1
9688,1
9689,1
9690,1
9691,0
9692,1
9693,1
9694,1
9695,0
9696,0
9697,1
9698,0
9699,0
9700,1
9701,0
9702,0
9703,1
9704,0
9705,1
9706,1
9707,1
9708,1
9709,0
9710,1
9711,1
9712,0
9713,1
9714,0
9715,1
9716,0
9717,0
9718,1
9719,0
9720,0
9721,0
9722,1
9723,1
9724,0
9725,0
9726,0
9727,0
9728,0
9729,0
9730,0
9731,0
9732,1
9733,1
9734,0
9735,0
9736,0
9737,0
9738,1
9739,0
9740,0
9741,0
9742,0
9743,0
9744,0
9745,0
9746,0
9747,1
9748,0
9749,0
9750,1
9751,1
9752,1
9753,0
9754,1
9755,0
9756,1
9757,0
9758,1
9759,1
9760,1
9761,1
9762,1
9763,0
9764,1
9765,0
9766,0
9767,0
9768,0
9769,1
9770,0
9771,0
9772,0
9773,0
9774,0
9775,1
9776,0
9777,0
9778,0
9779,0
9780,0
9781,0
9782,0
9783,1
9784,0
9785,0
9786,1
9787,1
9788,0
9789,0
9790,1
9791,0
9792,0
9793,1
9794,1
9795,1
9796,0
9797,0
9798,0
9799,1
9800,0
9801,1
9802,0
9803,0
9804,0
9805,0
9806,0
9807,1
9808,0
9809,1
9810,0
9811,0
9812,1
9813,1
9814,0
9815,1
9816,0
9817,0
9818,0
9819,1
9820,0
9821,1
9822,0
9823,1
9824,0
9825,0
9826,0
9827,0
9828,0
9829,1
9830,0
9831,0
9832,1
9833,1
9834,1
9835,1
9836,0
9837,0
9838,1
9839,0
9840,1
9841,1
9842,0
9843,0
9844,1
9845,0
9846,0
9847,0
9848,0
9849,0
9850,0
9851,0
9852,1
9853,1
9854,0
9855,0
9856,0
9857,0
9858,0
9859,0
9860,1
9861,1
9862,0
9863,0
9864,0
9865,1
9866,1
9867,0
9868,0
9869,1
9870,1
9871,0
9872,1
9873,0
9874,1
9875,0
9876,1
9877,1
9878,0
9879,0
9880,0
9881,1
9882,1
9883,1
9884,0
9885,0
9886,0
9887,0
9888,0
9889,1
9890,1
9891,0
9892,1
9893,0
9894,0
9895,0
9896,0
9897,0
9898,1
9899,1
9900,1
9901,0
9902,0
9903,0
9904,1
9905,1
9906,1
9907,0
9908,1
9909,1
9910,1
9911,0
9912,0
9913,1
9914,0
9915,0
9916,1
9917,0
9918,1
9919,1
9920,1
9921,1
9922,0
9923,0
9924,1
9925,0
9926,1
9927,1
9928,1
9929,1
9930,1
9931,1
9932,0
9933,0
9934,0
9935,0
9936,0
9937,1
9938,0
9939,1
9940,0
9941,0
9942,0
9943,1
9944,1
9945,0
9946,0
9947,0
9948,0
9949,0
9950,1
9951,1
9952,0
9953,0
9954,0
9955,1
9956,1
9957,0
9958,1
9959,1
9960,0
9961,0
9962,0
9963,0
9964,0
9965,0
9966,0
9967,1
9968,0
9969,1
9970,0
9971,1
9972,1
9973,0
9974,1
9975,1
9976,1
9977,0
9978,1
9979,0
9980,1
9981,0
9982,0
9983,0
9984,0
9985,0
9986,0
9987,0
9988,1
9989,0
9990,0
9991,1
9992,1
9993,1
9994,1
9995,0
9996,1
9997,1
9998,1
9999,1
