,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
36117,41,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
36118,27,Private,Some-college,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,40
36119,60,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,45
36121,44,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,40
36122,34,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40
36123,38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
36124,39,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
36125,56,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,40
36126,53,State-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
36127,55,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,50
36128,29,Private,Some-college,Never-married,Sales,Own-child,White,Female,40
36129,56,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
36133,47,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Female,50
36134,44,Self-emp-not-inc,Bachelors,Divorced,Sales,Not-in-family,White,Female,60
36135,27,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,Black,Male,40
36136,47,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
36137,47,Private,12th,Never-married,Adm-clerical,Unmarried,Black,Female,40
36138,42,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,48
36139,26,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,65
36140,38,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36141,40,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,30
36142,30,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,40
36143,29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50
36144,41,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,45
36145,40,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40
36146,46,State-gov,HS-grad,Never-married,Other-service,Unmarried,Black,Female,40
36147,54,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40
36148,44,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
36149,32,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40
36151,61,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,30
36152,49,Private,11th,Separated,Machine-op-inspct,Not-in-family,White,Male,40
36153,59,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,45
36154,29,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Black,Male,40
36155,39,Private,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,40
36157,49,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Male,60
36158,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36159,33,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,40
36160,45,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
36162,54,Local-gov,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,40
36163,39,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,80
36164,22,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,25
36165,55,Private,11th,Married-spouse-absent,Other-service,Unmarried,Black,Female,40
36166,36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,90
36167,38,Private,11th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
36169,57,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,8
36170,23,Private,Some-college,Never-married,Other-service,Own-child,White,Male,40
36171,30,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36172,38,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,45
36173,34,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36174,38,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,50
36175,42,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,38
36176,52,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
36177,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
36178,29,Private,Some-college,Never-married,Adm-clerical,Other-relative,Black,Female,40
36179,74,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,28
36180,48,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
36181,17,Self-emp-not-inc,12th,Never-married,Sales,Own-child,White,Male,45
36182,23,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,60
36183,22,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,15
36184,53,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
36185,20,Private,HS-grad,Never-married,Sales,Own-child,White,Male,40
36186,39,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,70
36187,23,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,Male,25
36188,30,Private,11th,Divorced,Other-service,Unmarried,White,Female,32
36189,34,Self-emp-not-inc,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,Female,45
36190,39,Private,12th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,32
36191,37,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,40
36192,28,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,60
36194,19,State-gov,Some-college,Never-married,Other-service,Own-child,White,Female,12
36195,32,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Female,40
36196,23,Private,Some-college,Never-married,Other-service,Own-child,White,Male,44
36198,52,Private,10th,Widowed,Machine-op-inspct,Unmarried,Black,Female,40
36200,22,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,30
36202,32,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,35
36203,39,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,50
36204,18,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,36
36206,50,Local-gov,Masters,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,50
36207,72,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,25
36208,76,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,20
36209,35,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,40
36210,36,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40
36213,36,Private,Assoc-voc,Divorced,Craft-repair,Not-in-family,White,Male,40
36214,50,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Male,40
36215,20,Private,Some-college,Never-married,Other-service,Unmarried,White,Female,25
36217,53,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40
36218,33,Self-emp-not-inc,Assoc-acdm,Divorced,Sales,Not-in-family,White,Male,40
36219,30,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,Black,Male,40
36220,31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36221,43,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,35
36222,38,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
36223,18,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,25
36224,46,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,40
36225,46,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,40
36226,42,Private,Some-college,Widowed,Tech-support,Unmarried,White,Female,40
36227,18,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,25
36228,23,Local-gov,Some-college,Never-married,Protective-serv,Own-child,White,Male,40
36231,35,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,21
36234,30,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,45
36238,24,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40
36239,37,Private,Some-college,Separated,Machine-op-inspct,Not-in-family,Black,Male,40
36241,37,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40
36242,26,State-gov,Assoc-voc,Divorced,Exec-managerial,Unmarried,White,Female,40
36243,18,Private,Some-college,Never-married,Sales,Own-child,White,Female,25
36244,24,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36245,18,Private,HS-grad,Never-married,Sales,Own-child,White,Male,20
36246,38,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40
36248,33,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
36250,23,Private,Some-college,Divorced,Priv-house-serv,Not-in-family,White,Female,26
36252,46,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Female,40
36253,64,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,65
36254,36,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40
36255,31,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,Black,Male,40
36256,23,Private,Some-college,Never-married,Other-service,Own-child,White,Female,30
36257,61,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,Female,40
36258,35,Private,Some-college,Separated,Exec-managerial,Own-child,Black,Female,40
36260,30,Private,10th,Never-married,Machine-op-inspct,Unmarried,White,Female,40
36262,27,Private,Some-college,Never-married,Other-service,Own-child,Black,Male,40
36263,26,Private,Assoc-acdm,Divorced,Transport-moving,Unmarried,White,Female,30
36264,26,State-gov,Some-college,Married-civ-spouse,Protective-serv,Own-child,Black,Male,40
36265,43,Private,Masters,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,40
36266,20,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,35
36267,20,Local-gov,Some-college,Never-married,Prof-specialty,Own-child,White,Male,38
36268,39,Private,Masters,Divorced,Other-service,Not-in-family,White,Female,50
36269,48,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,50
36270,36,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,Male,40
36271,34,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,30
36272,37,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36274,44,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,80
36276,34,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40
36277,29,Private,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,38
36278,38,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,43
36279,34,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,60
36281,47,Federal-gov,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40
36282,62,Private,12th,Widowed,Adm-clerical,Unmarried,White,Female,37
36283,20,Private,HS-grad,Never-married,Other-service,Own-child,Black,Female,18
36284,30,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
36285,53,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,50
36287,77,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,35
36289,61,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36290,56,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,50
36291,17,Private,11th,Never-married,Prof-specialty,Own-child,White,Female,15
36292,43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36293,61,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,44
36294,77,State-gov,Doctorate,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,4
36295,49,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,75
36297,30,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50
36298,36,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
36299,35,Private,Some-college,Separated,Transport-moving,Not-in-family,Black,Female,40
36301,38,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Female,40
36302,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40
36303,27,State-gov,Some-college,Never-married,Exec-managerial,Own-child,Black,Male,40
36304,45,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,32
36306,24,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,36
36308,42,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,25
36309,31,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40
36310,54,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40
36311,46,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,40
36312,29,State-gov,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,15
36313,24,Private,11th,Never-married,Other-service,Other-relative,White,Male,35
36315,40,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,72
36316,45,State-gov,Assoc-acdm,Never-married,Craft-repair,Not-in-family,White,Male,40
36319,50,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
36320,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
36321,35,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
36322,25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40
36323,31,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50
36325,30,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Male,48
36326,44,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Other-relative,Black,Female,40
36327,42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
36328,64,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
36329,23,Local-gov,Some-college,Married-spouse-absent,Prof-specialty,Own-child,Black,Male,40
36331,18,Self-emp-not-inc,10th,Never-married,Craft-repair,Own-child,White,Male,40
36332,24,Private,Some-college,Never-married,Other-service,Own-child,White,Male,35
36333,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45
36334,17,Private,11th,Never-married,Sales,Own-child,White,Female,10
36335,33,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
36336,43,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
36341,40,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,65
36342,64,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,40
36343,41,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40
36344,44,Private,Masters,Divorced,Exec-managerial,Unmarried,White,Male,45
36345,60,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36346,25,Private,Bachelors,Never-married,Sales,Own-child,White,Female,36
36348,26,Private,HS-grad,Never-married,Sales,Own-child,White,Male,35
36349,19,Private,Some-college,Never-married,Sales,Own-child,Black,Female,20
36350,31,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,40
36352,25,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40
36355,33,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,49
36358,39,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40
36359,43,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,38
36360,42,Federal-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
36362,23,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,35
36363,23,Self-emp-inc,Some-college,Never-married,Exec-managerial,Own-child,White,Male,40
36364,54,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
36365,23,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,45
36366,58,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,60
36367,46,Private,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Male,40
36368,29,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
36369,53,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40
36370,77,Local-gov,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,8
36371,37,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50
36372,18,Private,10th,Never-married,Transport-moving,Own-child,White,Male,40
36373,36,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,45
36375,45,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,55
36378,24,Private,9th,Divorced,Other-service,Own-child,White,Female,35
36380,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,55
36381,42,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,40
36383,31,Private,Bachelors,Never-married,Sales,Unmarried,Black,Female,40
36384,34,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,40
36385,31,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,70
36386,33,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,40
36388,27,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
36391,56,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
36392,18,Private,12th,Never-married,Sales,Own-child,White,Female,12
36393,54,Self-emp-not-inc,Bachelors,Widowed,Sales,Unmarried,White,Male,60
36394,27,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Female,40
36395,65,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,44
36396,65,Private,11th,Divorced,Handlers-cleaners,Not-in-family,White,Male,24
36399,32,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40
36400,42,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,35
36401,32,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40
36402,21,Private,Some-college,Never-married,Other-service,Own-child,White,Male,20
36403,49,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50
36404,30,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,43
36405,20,Private,Some-college,Never-married,Other-service,Own-child,White,Female,11
36406,55,Private,HS-grad,Married-civ-spouse,Prof-specialty,Own-child,White,Female,40
36407,46,Self-emp-not-inc,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,40
36408,31,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40
36410,58,Private,5th-6th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
36412,65,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,48
36413,48,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,40
36415,44,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,40
36417,45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36418,19,Private,HS-grad,Never-married,Sales,Own-child,White,Female,30
36419,45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
36421,36,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40
36422,45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,56
36423,43,Private,Some-college,Divorced,Tech-support,Unmarried,Black,Female,35
36424,62,Private,10th,Divorced,Machine-op-inspct,Not-in-family,White,Female,40
36425,31,Private,Assoc-acdm,Never-married,Exec-managerial,Other-relative,White,Female,40
36426,46,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40
36430,51,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,38
36432,22,Private,Some-college,Never-married,Sales,Own-child,White,Female,22
36433,46,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
36435,55,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,40
36436,24,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
36438,33,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,40
36439,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,40
36440,56,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
36441,27,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,40
36442,32,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,40
36444,21,Local-gov,Some-college,Never-married,Prof-specialty,Own-child,White,Female,25
36445,31,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,40
36446,42,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,45
36447,19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,25
36448,63,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
36449,34,Local-gov,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,18
36450,38,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40
36451,19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,20
36453,21,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,40
36454,27,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,32
36455,63,Self-emp-not-inc,HS-grad,Widowed,Farming-fishing,Unmarried,White,Male,60
36456,25,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,20
36457,51,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,60
36458,50,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,40
36460,53,Private,Some-college,Married-spouse-absent,Sales,Not-in-family,White,Female,40
36461,18,Self-emp-inc,12th,Never-married,Farming-fishing,Own-child,White,Male,10
36462,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36463,32,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50
36464,19,Private,11th,Never-married,Other-service,Unmarried,Black,Female,40
36465,41,Self-emp-not-inc,Bachelors,Divorced,Sales,Not-in-family,White,Male,45
36466,29,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Male,37
36467,66,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
36468,57,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,55
36469,49,Self-emp-not-inc,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,40
36470,36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36471,33,Private,Assoc-voc,Never-married,Other-service,Unmarried,White,Female,10
36472,46,Federal-gov,11th,Never-married,Other-service,Other-relative,Black,Male,40
36473,27,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,16
36474,24,Private,HS-grad,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,40
36475,17,Private,10th,Never-married,Sales,Own-child,White,Female,14
36476,32,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40
36477,40,Self-emp-inc,HS-grad,Never-married,Other-service,Not-in-family,White,Female,65
36478,35,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,50
36480,41,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Black,Female,30
36483,45,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
36485,50,State-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
36486,31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36487,47,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
36488,36,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Own-child,White,Male,20
36489,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36490,23,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,50
36491,28,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Male,40
36492,44,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40
36493,47,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
36494,61,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,45
36495,50,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,Black,Male,40
36496,54,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
36497,18,Private,11th,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,40
36498,46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36499,44,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,40
36500,50,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
36501,32,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,60
36502,48,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,25
36503,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60
36505,31,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,40
36506,43,Self-emp-inc,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,45
36507,33,Private,Assoc-voc,Separated,Prof-specialty,Not-in-family,White,Male,40
36508,62,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Black,Female,40
36509,44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Other,Male,40
36510,55,Private,HS-grad,Widowed,Tech-support,Not-in-family,White,Male,40
36511,42,Self-emp-inc,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,40
36512,42,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
36513,23,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36514,63,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,40
36515,23,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36516,32,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,35
36517,30,Private,1st-4th,Separated,Priv-house-serv,Other-relative,White,Female,30
36518,50,Federal-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,40
36519,19,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,40
36520,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
36521,45,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,40
36522,51,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50
36523,29,Federal-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,46
36525,64,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40
36532,54,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40
36533,25,Private,1st-4th,Never-married,Farming-fishing,Not-in-family,White,Male,40
36534,39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
36535,51,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,60
36536,29,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
36537,49,Federal-gov,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,40
36539,39,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,30
36540,51,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Male,30
36541,50,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
