,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
41260,49,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,44
41261,51,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,55
41262,28,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,40
41264,32,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40
41265,50,State-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,40
41266,47,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40
41267,54,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,38
41268,41,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,45
41269,29,Private,HS-grad,Separated,Craft-repair,Not-in-family,White,Male,40
41270,52,Self-emp-not-inc,10th,Married-civ-spouse,Exec-managerial,Wife,Black,Female,40
41272,33,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
41273,37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,55
41275,27,Private,Assoc-voc,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,40
41276,46,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
41277,45,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50
41278,35,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
41279,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45
41281,36,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,55
41283,33,Federal-gov,HS-grad,Never-married,Transport-moving,Not-in-family,Black,Male,34
41284,51,Private,Some-college,Married-spouse-absent,Transport-moving,Unmarried,White,Male,40
41285,29,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40
41286,29,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
41288,33,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,40
41289,32,Private,Some-college,Divorced,Farming-fishing,Unmarried,White,Female,40
41291,23,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40
41292,56,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,70
41293,41,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,40
41294,33,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40
41295,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
41296,76,Self-emp-not-inc,Some-college,Widowed,Sales,Not-in-family,White,Male,20
41298,42,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,40
41299,45,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
41300,22,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,40
41301,30,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,65
41303,33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
41304,30,Local-gov,Assoc-acdm,Never-married,Handlers-cleaners,Not-in-family,White,Male,40
41305,43,Private,HS-grad,Divorced,Adm-clerical,Own-child,White,Female,40
41307,34,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
41310,66,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
41311,34,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,45
41312,57,Self-emp-not-inc,7th-8th,Widowed,Farming-fishing,Unmarried,White,Male,40
41313,30,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,40
41316,35,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,50
41317,40,Private,Bachelors,Never-married,Sales,Own-child,White,Female,40
41318,45,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
41319,28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
41320,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
41322,51,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,60
41323,47,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,30
41325,24,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,48
41326,52,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,40
41327,20,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,53
41328,68,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,65
41329,35,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,45
41330,53,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,40
41331,23,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40
41332,35,Private,11th,Divorced,Craft-repair,Unmarried,White,Male,40
41333,21,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,20
41334,52,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,55
41338,42,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Black,Male,40
41341,48,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
41342,52,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,46
41343,51,Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,50
41344,44,Self-emp-not-inc,Some-college,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,80
41345,74,Self-emp-not-inc,12th,Married-civ-spouse,Other-service,Husband,White,Male,20
41347,24,Local-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40
41348,51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45
41349,43,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,55
41350,48,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Black,Male,48
41353,52,Self-emp-not-inc,HS-grad,Widowed,Other-service,Unmarried,Black,Female,43
41354,53,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
41356,28,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,80
41357,33,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40
41358,21,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,22
41359,31,Private,Some-college,Never-married,Transport-moving,Not-in-family,Black,Male,40
41360,39,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,30
41361,44,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,30
41362,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
41363,22,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,20
41365,60,Private,Some-college,Widowed,Exec-managerial,Not-in-family,White,Female,70
41366,49,Private,Some-college,Never-married,Priv-house-serv,Not-in-family,Black,Female,90
41369,26,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,40
41370,55,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,40
41371,36,Self-emp-inc,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,41
41372,49,State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40
41373,23,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,20
41374,23,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,35
41375,64,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,30
41376,50,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,50
41377,23,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50
41378,28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
41379,31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50
41381,44,Private,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,40
41382,24,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40
41384,20,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,40
41385,30,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,40
41386,36,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,40
41387,28,Private,12th,Never-married,Prof-specialty,Unmarried,White,Female,40
41388,58,Private,Bachelors,Married-civ-spouse,Tech-support,Wife,White,Female,40
41390,35,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,55
41391,53,Self-emp-not-inc,HS-grad,Divorced,Sales,Not-in-family,White,Male,30
41392,55,Private,9th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40
41393,24,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Male,40
41394,28,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40
41395,31,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,45
41396,23,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,40
41399,38,Private,10th,Divorced,Sales,Not-in-family,White,Female,40
41401,31,Self-emp-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
41404,62,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,20
41405,28,Self-emp-not-inc,Masters,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,54
41406,49,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
41407,34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Black,Female,35
41408,51,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,8
41409,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
41411,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
41414,26,Private,Bachelors,Never-married,Sales,Own-child,White,Male,50
41415,37,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,25
41416,62,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
41417,46,Private,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Male,40
41418,51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60
41420,61,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,44
41421,65,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40
41422,44,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40
41424,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
41426,44,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,60
41427,29,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40
41428,48,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
41429,55,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,80
41431,43,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
41432,47,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
41433,22,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,30
41434,47,Private,HS-grad,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,28
41435,24,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,50
41438,39,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,40
41439,24,Private,10th,Never-married,Sales,Unmarried,White,Female,40
41441,65,Private,HS-grad,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,40
41442,19,Private,HS-grad,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,78
41443,45,Private,Assoc-acdm,Divorced,Exec-managerial,Unmarried,White,Female,56
41444,33,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
41445,61,State-gov,Bachelors,Divorced,Exec-managerial,Unmarried,Black,Female,40
41446,55,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
41447,27,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,42
41448,29,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,36
41449,40,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,60
41451,23,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,30
41452,49,Local-gov,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,50
41453,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
41454,47,Private,Masters,Divorced,Sales,Not-in-family,White,Male,40
41455,40,Private,Some-college,Married-civ-spouse,Tech-support,Own-child,White,Female,40
41456,40,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,55
41457,46,Private,Masters,Married-civ-spouse,Other-service,Husband,White,Male,20
41459,19,State-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,30
41460,42,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
41462,49,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,40
41463,44,Private,Bachelors,Divorced,Prof-specialty,Unmarried,Black,Female,35
41464,64,Without-pay,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,60
41465,23,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,60
41466,22,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40
41469,34,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,37
41470,21,Private,Some-college,Never-married,Exec-managerial,Unmarried,White,Female,30
41471,21,Private,HS-grad,Never-married,Other-service,Own-child,Black,Male,40
41472,34,Local-gov,Some-college,Divorced,Protective-serv,Unmarried,Black,Female,40
41475,33,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,38
41476,41,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40
41479,69,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
41480,25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,44
41481,36,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,30
41483,38,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40
41485,59,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40
41486,36,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,40
41487,33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
41488,31,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,40
41489,51,Private,11th,Divorced,Sales,Unmarried,White,Female,35
41490,31,Private,Bachelors,Widowed,Prof-specialty,Own-child,White,Male,35
41492,52,Private,HS-grad,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,40
41493,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,44
41494,40,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40
41497,38,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,48
41499,70,Local-gov,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40
41502,44,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Wife,White,Female,40
41503,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40
41505,34,Private,Bachelors,Married-civ-spouse,Priv-house-serv,Wife,White,Female,20
41506,39,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,84
41507,52,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40
41508,21,State-gov,HS-grad,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,40
41509,57,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,70
41510,71,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3
41512,21,State-gov,Some-college,Never-married,Prof-specialty,Own-child,White,Female,35
41515,47,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,48
41516,85,Private,Masters,Widowed,Prof-specialty,Not-in-family,White,Female,5
41518,54,Federal-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
41520,46,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
41521,46,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
41522,36,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,60
41523,73,Local-gov,HS-grad,Widowed,Other-service,Not-in-family,White,Female,15
41525,42,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,45
41526,39,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
41527,34,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,48
41528,57,Self-emp-not-inc,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,40
41529,49,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,60
41531,45,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40
41533,19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40
41534,19,Private,7th-8th,Never-married,Craft-repair,Own-child,White,Male,40
41535,17,Private,12th,Never-married,Sales,Own-child,White,Female,20
41536,67,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40
41537,22,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,50
41538,41,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
41540,38,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40
41541,40,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
41543,90,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40
41545,31,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,35
41546,34,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
41547,44,Private,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,40
41548,17,Private,10th,Never-married,Craft-repair,Own-child,Other,Female,35
41550,21,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,40
41551,57,Private,5th-6th,Separated,Craft-repair,Not-in-family,Black,Male,40
41552,26,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,40
41553,33,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
41555,35,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,35
41556,46,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,80
41557,48,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,60
41559,28,Private,Some-college,Never-married,Sales,Own-child,White,Male,35
41560,35,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
41561,17,Private,11th,Never-married,Protective-serv,Own-child,White,Female,40
41562,47,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,60
41563,38,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,45
41564,34,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40
41565,36,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40
41566,47,Private,Some-college,Separated,Other-service,Not-in-family,White,Male,21
41567,58,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
41568,46,Private,10th,Widowed,Other-service,Not-in-family,White,Female,40
41569,28,Private,HS-grad,Separated,Other-service,Unmarried,Black,Female,20
41571,35,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
41572,27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40
41573,41,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
41574,22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,40
41576,32,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48
41577,29,Federal-gov,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,44
41579,81,Self-emp-not-inc,10th,Married-civ-spouse,Farming-fishing,Husband,White,Male,45
41580,17,Private,10th,Never-married,Sales,Own-child,White,Female,20
41582,19,Private,Some-college,Never-married,Other-service,Own-child,White,Male,30
41583,50,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,20
41584,42,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45
41588,55,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,48
41590,31,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,40
41592,30,Private,HS-grad,Divorced,Handlers-cleaners,Other-relative,White,Male,40
41594,52,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
41595,63,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,45
41596,69,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,28
41598,33,Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
41599,81,Private,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,45
41600,71,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,28
41601,26,Private,10th,Never-married,Handlers-cleaners,Own-child,White,Male,40
41602,51,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,32
41603,26,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Own-child,Black,Male,40
41604,56,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Wife,White,Female,70
41606,43,State-gov,Some-college,Separated,Craft-repair,Not-in-family,White,Male,37
41608,30,Private,Bachelors,Never-married,Sales,Other-relative,White,Female,40
41610,36,Private,HS-grad,Married-spouse-absent,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,60
41611,44,Private,Some-college,Divorced,Machine-op-inspct,Own-child,Black,Male,40
41612,38,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,48
41613,43,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,20
41616,61,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,38
41617,31,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,40
41618,41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
41619,25,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Female,60
41620,34,Federal-gov,Some-college,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,40
41622,20,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,40
41624,18,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,30
41625,27,Private,Some-college,Divorced,Other-service,Unmarried,Black,Female,37
41626,33,Private,10th,Never-married,Farming-fishing,Not-in-family,White,Male,40
41627,42,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,50
41629,36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
41632,18,Private,11th,Never-married,Sales,Own-child,White,Female,18
41635,27,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
41636,23,Private,Bachelors,Never-married,Adm-clerical,Own-child,Black,Female,30
41637,39,Private,11th,Divorced,Farming-fishing,Unmarried,White,Male,1
41638,46,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45
41639,32,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,70
41640,34,Private,Bachelors,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,40
41641,26,Private,Assoc-voc,Never-married,Farming-fishing,Own-child,White,Male,40
41643,61,Private,10th,Divorced,Adm-clerical,Not-in-family,White,Female,36
41646,56,Federal-gov,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,40
41648,48,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,45
41649,73,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,20
41651,28,Private,Assoc-voc,Never-married,Transport-moving,Own-child,Black,Male,40
41653,41,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,42
41654,28,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
41657,45,Private,Assoc-voc,Never-married,Sales,Not-in-family,White,Female,48
41658,34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
41659,72,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,45
41660,54,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
41661,24,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,40
41662,23,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,30
41664,49,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,40
41665,45,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,35
41666,41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,36
41667,51,Federal-gov,Some-college,Separated,Prof-specialty,Not-in-family,Black,Female,40
41668,40,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,40
41670,26,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,35
41671,59,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,40
41672,36,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,40
41673,48,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,55
41674,22,State-gov,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,16
41675,52,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,45
41676,39,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,47
41677,25,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40
41678,37,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,60
41680,33,Self-emp-not-inc,Bachelors,Divorced,Craft-repair,Not-in-family,White,Male,60
41681,48,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,38
41682,29,Private,Assoc-voc,Never-married,Handlers-cleaners,Own-child,White,Male,40
41683,59,Private,HS-grad,Widowed,Craft-repair,Not-in-family,White,Female,40
41684,48,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,40
41685,49,Private,1st-4th,Never-married,Machine-op-inspct,Other-relative,White,Female,40
41686,23,State-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,40
41688,34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
41690,39,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
41692,54,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60
41693,37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
41694,34,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Not-in-family,White,Male,35
41695,23,Private,Bachelors,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,20
41697,37,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,70
41699,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
41700,24,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,40
41702,23,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,Black,Female,32
41704,25,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,50
41708,55,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,40
